Episode,Winner,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeSteps
12702,Pursuer,0.445,0.479,0.076,0.099,0.135,0.00,5.00
12703,Runner,0.445,0.479,0.076,0.361,0.830,0.00,1.00
12704,Runner,0.446,0.479,0.076,0.113,0.135,0.34,242.00
12705,Runner,0.446,0.479,0.076,0.136,0.116,0.00,214.00
12706,Pursuer,0.446,0.479,0.076,0.176,0.136,0.00,204.00
12707,Pursuer,0.446,0.479,0.076,0.111,0.108,0.00,64.00
12708,Pursuer,0.445,0.479,0.076,0.128,0.140,0.00,132.00
12709,Pursuer,0.445,0.479,0.076,0.146,0.103,0.00,143.00
12710,Runner,0.445,0.479,0.076,0.122,0.129,0.00,85.00
12711,Pursuer,0.445,0.479,0.076,0.148,0.185,0.00,15.00
12712,Pursuer,0.445,0.479,0.076,0.158,0.101,0.00,31.00
12713,Runner,0.445,0.479,0.076,0.093,0.159,0.00,57.00
12714,Pursuer,0.445,0.479,0.076,0.132,0.118,0.00,184.00
12715,Runner,0.445,0.479,0.076,0.120,0.136,0.60,236.00
12716,Runner,0.446,0.479,0.076,0.124,0.080,0.40,105.00
12717,Pursuer,0.445,0.479,0.076,0.134,0.137,0.00,381.00
12718,Pursuer,0.445,0.479,0.076,0.317,0.073,0.00,3.00
12719,Runner,0.445,0.479,0.076,0.122,0.106,0.00,96.00
12720,Pursuer,0.445,0.479,0.076,0.150,0.115,0.00,360.00
12721,Runner,0.445,0.479,0.076,0.072,0.134,0.00,66.00
12722,Pursuer,0.445,0.479,0.076,0.027,0.183,0.00,6.00
12723,Pursuer,0.445,0.479,0.076,0.138,0.153,0.00,773.00
12724,Pursuer,0.445,0.479,0.076,0.141,0.155,0.00,407.00
12725,Runner,0.445,0.479,0.076,0.131,0.138,1.98,107.00
12726,Draw,0.445,0.479,0.076,0.130,0.135,13.16,999.00
12727,Runner,0.445,0.479,0.076,0.202,0.117,0.00,47.00
12728,Pursuer,0.445,0.479,0.076,0.127,0.113,0.00,203.00
12729,Pursuer,0.445,0.479,0.076,0.122,0.093,0.00,167.00
12730,Pursuer,0.445,0.479,0.076,0.122,0.161,0.00,60.00
12731,Runner,0.445,0.479,0.076,0.094,0.150,3.62,181.00
12732,Runner,0.445,0.479,0.076,0.136,0.140,1.12,147.00
12733,Pursuer,0.445,0.479,0.076,0.142,0.092,0.00,280.00
12734,Pursuer,0.445,0.479,0.076,0.127,0.113,0.00,79.00
12735,Runner,0.445,0.479,0.076,0.132,0.165,0.00,119.00
12736,Pursuer,0.445,0.479,0.076,0.091,0.099,0.00,40.00
12737,Pursuer,0.445,0.479,0.076,0.152,0.099,0.00,76.00
12738,Runner,0.445,0.479,0.076,0.119,0.110,0.00,73.00
12739,Pursuer,0.445,0.479,0.076,0.559,0.481,0.00,1.00
12740,Runner,0.445,0.479,0.076,0.097,0.142,5.40,287.00
12741,Pursuer,0.445,0.479,0.076,0.129,0.118,0.00,644.00
12742,Runner,0.445,0.479,0.076,0.161,0.144,1.66,83.00
12743,Runner,0.445,0.479,0.076,0.123,0.130,0.44,224.00
12744,Runner,0.445,0.479,0.076,0.112,0.135,0.00,176.00
12745,Runner,0.446,0.479,0.076,0.104,0.147,0.32,151.00
12746,Pursuer,0.445,0.479,0.076,0.142,0.116,0.00,514.00
12747,Runner,0.446,0.479,0.076,0.126,0.156,1.50,75.00
12748,Runner,0.446,0.479,0.076,0.096,0.154,1.38,143.00
12749,Pursuer,0.446,0.479,0.076,0.151,0.168,0.00,7.00
12750,Pursuer,0.445,0.479,0.076,0.148,0.114,0.00,88.00
12751,Runner,0.446,0.479,0.076,0.118,0.128,0.00,257.00
12752,Pursuer,0.445,0.479,0.076,0.141,0.146,0.00,341.00
12753,Runner,0.446,0.479,0.076,0.102,0.130,0.00,44.00
12754,Pursuer,0.446,0.479,0.076,0.146,0.762,0.00,1.00
12755,Pursuer,0.445,0.479,0.075,0.142,0.110,0.00,894.00
12756,Runner,0.446,0.479,0.075,0.110,0.171,1.20,80.00
12757,Runner,0.446,0.479,0.075,0.139,0.130,9.02,592.00
12758,Pursuer,0.446,0.479,0.075,0.141,0.163,0.00,233.00
12759,Pursuer,0.445,0.479,0.075,0.148,0.105,0.00,413.00
12760,Pursuer,0.445,0.479,0.075,0.123,0.082,0.00,52.00
12761,Runner,0.445,0.479,0.075,0.119,0.135,4.38,691.00
12762,Pursuer,0.445,0.479,0.075,0.143,0.124,0.00,161.00
12763,Pursuer,0.445,0.479,0.075,0.134,0.144,0.00,152.00
12764,Runner,0.445,0.479,0.075,0.134,0.127,0.02,127.00
12765,Pursuer,0.445,0.479,0.075,0.180,0.113,0.00,14.00
12766,Pursuer,0.445,0.479,0.075,0.113,0.131,0.00,41.00
12767,Pursuer,0.445,0.479,0.075,0.117,0.231,0.00,52.00
12768,Runner,0.445,0.479,0.075,0.102,0.125,3.84,192.00
12769,Pursuer,0.445,0.479,0.075,0.141,0.106,0.00,60.00
12770,Pursuer,0.445,0.479,0.075,0.117,0.148,0.00,74.00
12771,Draw,0.445,0.479,0.075,0.133,0.139,17.64,999.00
12772,Pursuer,0.445,0.479,0.075,0.128,0.142,0.00,172.00
12773,Runner,0.445,0.479,0.075,0.116,0.162,0.00,100.00
12774,Pursuer,0.445,0.479,0.075,0.148,0.123,0.00,381.00
12775,Pursuer,0.445,0.479,0.075,0.136,0.173,0.00,212.00
12776,Pursuer,0.445,0.479,0.075,0.201,0.099,0.00,60.00
12777,Runner,0.445,0.479,0.075,0.132,0.174,0.00,8.00
12778,Runner,0.445,0.479,0.075,0.201,0.118,0.72,36.00
12779,Runner,0.445,0.479,0.075,0.116,0.123,0.00,235.00
12780,Pursuer,0.445,0.479,0.075,0.160,0.080,0.00,174.00
12781,Pursuer,0.445,0.479,0.075,0.110,0.075,0.00,84.00
12782,Runner,0.445,0.479,0.075,0.098,0.141,0.00,335.00
12783,Runner,0.445,0.479,0.075,0.101,0.110,0.00,158.00
12784,Pursuer,0.445,0.479,0.075,0.146,0.130,0.00,385.00
12785,Runner,0.445,0.479,0.075,0.137,0.126,0.92,105.00
12786,Runner,0.445,0.479,0.075,0.094,0.131,1.86,227.00
12787,Runner,0.445,0.479,0.075,0.115,0.145,0.00,127.00
12788,Pursuer,0.445,0.479,0.075,0.134,0.034,0.00,13.00
12789,Pursuer,0.445,0.479,0.075,0.116,0.118,0.00,45.00
12790,Pursuer,0.445,0.479,0.075,0.155,0.129,0.00,323.00
12791,Runner,0.445,0.479,0.075,0.109,0.120,0.00,30.00
12792,Pursuer,0.445,0.479,0.075,0.125,0.144,0.00,257.00
12793,Pursuer,0.445,0.479,0.075,0.146,0.122,0.00,370.00
12794,Pursuer,0.445,0.479,0.075,0.123,0.111,0.00,93.00
12795,Runner,0.445,0.479,0.075,0.144,0.132,1.02,318.00
12796,Runner,0.445,0.479,0.075,0.111,0.154,1.36,94.00
12797,Runner,0.445,0.479,0.075,0.098,0.119,2.12,188.00
12798,Pursuer,0.445,0.479,0.075,0.000,0.000,0.00,1.00
12799,Pursuer,0.445,0.479,0.075,0.146,0.131,0.00,427.00
12800,Pursuer,0.445,0.479,0.075,0.133,0.167,0.00,178.00
12801,Runner,0.445,0.479,0.075,0.151,0.137,2.68,134.00
12802,Runner,0.445,0.479,0.075,0.140,0.149,7.36,421.00
12803,Runner,0.445,0.479,0.075,0.086,0.130,2.10,161.00
12804,Pursuer,0.445,0.479,0.075,0.117,0.117,0.00,327.00
12805,Pursuer,0.445,0.479,0.075,0.134,0.153,0.00,358.00
12806,Runner,0.445,0.479,0.075,0.133,0.110,1.46,212.00
12807,Pursuer,0.445,0.479,0.075,0.097,0.148,0.00,60.00
12808,Pursuer,0.445,0.479,0.075,0.118,0.132,0.00,41.00
12809,Runner,0.445,0.479,0.075,0.108,0.149,0.00,176.00
12810,Pursuer,0.445,0.479,0.075,0.129,0.120,0.00,466.00
12811,Runner,0.445,0.479,0.075,0.134,0.139,0.00,304.00
12812,Runner,0.445,0.479,0.075,0.124,0.145,4.12,618.00
12813,Runner,0.445,0.479,0.075,0.073,0.090,0.00,127.00
12814,Runner,0.446,0.479,0.075,0.109,0.141,1.88,118.00
12815,Pursuer,0.445,0.479,0.075,0.137,0.117,0.00,385.00
12816,Runner,0.446,0.479,0.075,0.142,0.125,0.00,190.00
12817,Runner,0.446,0.479,0.075,0.106,0.144,0.00,213.00
12818,Runner,0.446,0.479,0.075,0.125,0.128,0.00,26.00
12819,Pursuer,0.446,0.479,0.075,0.135,0.110,0.00,74.00
12820,Pursuer,0.446,0.479,0.075,0.167,0.111,0.00,139.00
12821,Runner,0.446,0.479,0.075,0.127,0.119,3.64,182.00
12822,Pursuer,0.446,0.479,0.075,0.067,0.094,0.00,19.00
12823,Pursuer,0.446,0.479,0.075,0.120,0.110,0.00,331.00
12824,Pursuer,0.445,0.479,0.075,0.129,0.100,0.00,69.00
12825,Runner,0.446,0.479,0.075,0.157,0.101,0.00,70.00
12826,Pursuer,0.446,0.479,0.075,0.149,0.126,0.00,307.00
12827,Pursuer,0.445,0.479,0.075,0.193,0.126,0.00,81.00
12828,Runner,0.446,0.479,0.075,0.136,0.130,0.00,250.00
12829,Pursuer,0.445,0.479,0.075,0.093,0.119,0.00,72.00
12830,Runner,0.446,0.479,0.075,0.164,0.173,0.94,91.00
12831,Runner,0.446,0.479,0.075,0.105,0.131,0.60,169.00
12832,Runner,0.446,0.479,0.075,0.125,0.146,5.32,362.00
12833,Runner,0.446,0.479,0.075,0.119,0.122,1.82,176.00
12834,Pursuer,0.446,0.479,0.075,0.131,0.131,0.00,41.00
12835,Pursuer,0.446,0.479,0.075,0.132,0.089,0.00,109.00
12836,Pursuer,0.446,0.479,0.075,0.129,0.145,0.00,71.00
12837,Pursuer,0.446,0.479,0.075,0.124,0.151,0.00,735.00
12838,Runner,0.446,0.479,0.075,0.102,0.122,0.24,187.00
12839,Pursuer,0.446,0.479,0.075,0.132,0.130,0.00,309.00
12840,Runner,0.446,0.479,0.075,0.106,0.146,2.90,398.00
12841,Pursuer,0.446,0.479,0.075,0.136,0.143,0.00,510.00
12842,Draw,0.445,0.479,0.075,0.139,0.136,18.96,999.00
12843,Pursuer,0.445,0.479,0.075,0.123,0.123,0.00,115.00
12844,Runner,0.445,0.479,0.075,0.131,0.141,0.00,238.00
12845,Pursuer,0.445,0.479,0.075,0.160,0.143,0.00,247.00
12846,Runner,0.446,0.479,0.075,0.099,0.147,0.00,363.00
12847,Runner,0.446,0.479,0.075,0.149,0.157,0.00,150.00
12848,Pursuer,0.446,0.479,0.075,0.141,0.074,0.00,109.00
12849,Draw,0.445,0.479,0.075,0.135,0.126,0.98,999.00
12850,Pursuer,0.445,0.479,0.075,0.121,0.120,0.00,329.00
12851,Runner,0.445,0.479,0.075,0.095,0.119,0.00,191.00
12852,Pursuer,0.445,0.479,0.075,0.126,0.123,0.00,109.00
12853,Runner,0.445,0.479,0.075,0.153,0.136,0.24,115.00
12854,Runner,0.446,0.479,0.075,0.109,0.140,0.00,90.00
12855,Pursuer,0.446,0.479,0.075,0.097,0.157,0.00,118.00
12856,Runner,0.446,0.479,0.075,0.105,0.058,0.18,9.00
12857,Runner,0.446,0.479,0.075,0.138,0.132,2.32,291.00
12858,Runner,0.446,0.479,0.075,0.101,0.140,0.00,181.00
12859,Runner,0.446,0.479,0.075,0.144,0.094,0.00,29.00
12860,Pursuer,0.446,0.479,0.075,0.119,0.174,0.00,29.00
12861,Runner,0.446,0.479,0.075,0.109,0.116,2.34,117.00
12862,Pursuer,0.446,0.479,0.075,0.152,0.115,0.00,39.00
12863,Runner,0.446,0.479,0.075,0.144,0.152,0.00,38.00
12864,Runner,0.446,0.479,0.075,0.119,0.142,1.30,140.00
12865,Runner,0.446,0.479,0.075,0.130,0.137,0.76,327.00
12866,Pursuer,0.446,0.479,0.075,0.150,0.134,0.00,54.00
12867,Pursuer,0.446,0.479,0.075,0.134,0.135,0.00,89.00
12868,Pursuer,0.446,0.479,0.075,0.063,0.054,0.00,6.00
12869,Runner,0.446,0.479,0.075,0.000,0.000,0.00,1.00
12870,Runner,0.446,0.479,0.075,0.126,0.111,0.00,60.00
12871,Pursuer,0.446,0.479,0.075,0.068,0.068,0.00,11.00
12872,Runner,0.446,0.479,0.075,0.116,0.128,0.00,121.00
12873,Pursuer,0.446,0.479,0.075,0.143,0.137,0.00,362.00
12874,Runner,0.446,0.479,0.075,0.120,0.132,0.76,111.00
12875,Pursuer,0.446,0.479,0.075,0.123,0.156,0.00,162.00
12876,Pursuer,0.446,0.479,0.075,0.123,0.114,0.00,242.00
12877,Runner,0.446,0.479,0.075,0.000,0.000,0.00,1.00
12878,Pursuer,0.446,0.479,0.075,0.138,0.090,0.00,68.00
12879,Pursuer,0.446,0.479,0.075,0.111,0.123,0.00,138.00
12880,Runner,0.446,0.479,0.075,0.107,0.129,0.00,301.00
12881,Runner,0.446,0.479,0.075,0.166,0.176,0.58,86.00
12882,Pursuer,0.446,0.479,0.075,0.000,0.000,0.00,1.00
12883,Draw,0.446,0.479,0.075,0.131,0.134,16.26,999.00
12884,Pursuer,0.446,0.479,0.075,0.140,0.097,0.00,58.00
12885,Runner,0.446,0.479,0.075,0.129,0.127,1.06,154.00
12886,Runner,0.446,0.479,0.075,0.142,0.163,0.00,26.00
12887,Pursuer,0.446,0.479,0.075,0.105,0.141,0.00,35.00
12888,Pursuer,0.446,0.479,0.075,0.149,0.172,0.00,47.00
12889,Pursuer,0.446,0.479,0.075,0.161,0.136,0.00,92.00
12890,Runner,0.446,0.479,0.075,0.103,0.146,0.00,146.00
12891,Draw,0.446,0.479,0.075,0.115,0.133,0.00,999.00
12892,Runner,0.446,0.479,0.075,0.154,0.166,0.00,91.00
12893,Runner,0.446,0.479,0.075,0.158,0.152,0.00,37.00
12894,Runner,0.446,0.479,0.075,0.093,0.122,0.00,91.00
12895,Pursuer,0.446,0.479,0.075,0.119,0.097,0.00,180.00
12896,Pursuer,0.446,0.479,0.075,0.145,0.149,0.00,115.00
12897,Runner,0.446,0.479,0.075,0.095,0.101,2.14,166.00
12898,Pursuer,0.446,0.479,0.075,0.127,0.086,0.00,71.00
12899,Pursuer,0.446,0.479,0.075,0.147,0.106,0.00,44.00
12900,Runner,0.446,0.479,0.075,0.099,0.139,0.48,65.00
12901,Runner,0.446,0.479,0.075,0.141,0.171,0.00,146.00
12902,Runner,0.446,0.479,0.075,0.115,0.129,1.46,224.00
12903,Runner,0.446,0.479,0.075,0.114,0.158,1.72,154.00
12904,Pursuer,0.446,0.479,0.075,0.623,0.653,0.00,1.00
12905,Pursuer,0.446,0.479,0.075,0.121,0.138,0.00,225.00
12906,Pursuer,0.446,0.479,0.075,0.146,0.152,0.00,69.00
12907,Runner,0.446,0.479,0.075,0.160,0.194,0.00,103.00
12908,Pursuer,0.446,0.479,0.075,0.136,0.120,0.00,416.00
12909,Pursuer,0.446,0.479,0.075,0.126,0.122,0.00,81.00
12910,Pursuer,0.446,0.479,0.075,0.098,0.069,0.00,70.00
12911,Pursuer,0.446,0.479,0.075,0.132,0.138,0.00,183.00
12912,Runner,0.446,0.479,0.075,0.115,0.150,0.40,347.00
12913,Runner,0.446,0.479,0.075,0.122,0.155,3.44,272.00
12914,Pursuer,0.446,0.479,0.075,0.146,0.117,0.00,111.00
12915,Pursuer,0.446,0.479,0.075,0.141,0.161,0.00,59.00
12916,Pursuer,0.446,0.479,0.075,0.132,0.078,0.00,90.00
12917,Runner,0.446,0.479,0.075,0.098,0.110,1.24,62.00
12918,Runner,0.446,0.479,0.075,0.090,0.138,1.26,137.00
12919,Runner,0.446,0.479,0.075,0.098,0.128,1.18,75.00
12920,Runner,0.446,0.479,0.075,0.111,0.160,0.00,66.00
12921,Runner,0.446,0.479,0.075,0.099,0.185,1.24,64.00
12922,Pursuer,0.446,0.479,0.075,0.119,0.150,0.00,105.00
12923,Draw,0.446,0.479,0.075,0.117,0.140,18.14,999.00
12924,Pursuer,0.446,0.479,0.075,0.173,0.113,0.00,72.00
12925,Runner,0.446,0.479,0.075,0.122,0.131,3.46,275.00
12926,Runner,0.446,0.479,0.075,0.148,0.119,0.00,108.00
12927,Runner,0.446,0.479,0.075,0.130,0.172,1.08,168.00
12928,Pursuer,0.446,0.479,0.075,0.120,0.128,0.00,264.00
12929,Pursuer,0.446,0.479,0.075,0.117,0.151,0.00,269.00
12930,Runner,0.446,0.479,0.075,0.112,0.129,2.12,120.00
12931,Pursuer,0.446,0.479,0.075,0.215,0.329,0.00,7.00
12932,Runner,0.446,0.479,0.075,0.136,0.209,0.40,20.00
12933,Pursuer,0.446,0.479,0.075,0.123,0.105,0.00,37.00
12934,Pursuer,0.446,0.479,0.075,0.098,0.222,0.00,9.00
12935,Pursuer,0.446,0.479,0.075,0.099,0.088,0.00,103.00
12936,Pursuer,0.446,0.479,0.075,0.200,0.180,0.00,4.00
12937,Runner,0.446,0.479,0.075,0.171,0.089,0.00,18.00
12938,Pursuer,0.446,0.479,0.075,0.129,0.143,0.00,141.00
12939,Runner,0.446,0.479,0.075,0.113,0.136,0.00,415.00
12940,Pursuer,0.446,0.479,0.075,0.135,0.120,0.00,251.00
12941,Runner,0.446,0.479,0.075,0.127,0.092,0.00,77.00
12942,Pursuer,0.446,0.479,0.075,0.133,0.125,0.00,119.00
12943,Runner,0.446,0.479,0.075,0.000,0.000,0.00,1.00
12944,Runner,0.446,0.479,0.075,0.120,0.126,6.24,563.00
12945,Runner,0.446,0.479,0.075,0.118,0.142,0.00,156.00
12946,Pursuer,0.446,0.479,0.075,0.139,0.129,0.00,768.00
12947,Pursuer,0.446,0.479,0.075,0.092,0.129,0.00,11.00
12948,Pursuer,0.446,0.479,0.075,0.143,0.121,0.00,604.00
12949,Pursuer,0.446,0.479,0.075,0.147,0.122,0.00,468.00
12950,Runner,0.446,0.479,0.075,0.150,0.114,0.00,109.00
12951,Pursuer,0.446,0.479,0.075,0.150,0.117,0.00,81.00
12952,Runner,0.446,0.479,0.075,0.132,0.137,0.20,194.00
12953,Pursuer,0.446,0.479,0.075,0.160,0.137,0.00,40.00
12954,Runner,0.446,0.479,0.075,0.104,0.129,0.00,81.00
12955,Runner,0.446,0.479,0.075,0.125,0.138,0.10,74.00
12956,Runner,0.446,0.479,0.075,0.113,0.121,0.50,192.00
12957,Pursuer,0.446,0.479,0.075,0.137,0.130,0.00,68.00
12958,Runner,0.446,0.479,0.075,0.152,0.137,0.00,109.00
12959,Pursuer,0.446,0.479,0.075,0.105,0.139,0.00,365.00
12960,Runner,0.446,0.479,0.075,0.110,0.162,0.00,17.00
12961,Pursuer,0.446,0.479,0.075,0.104,0.107,0.00,161.00
12962,Pursuer,0.446,0.479,0.075,0.142,0.136,0.00,426.00
12963,Pursuer,0.446,0.479,0.075,0.117,0.135,0.00,291.00
12964,Runner,0.446,0.479,0.075,0.136,0.134,1.28,105.00
12965,Runner,0.446,0.479,0.075,0.098,0.140,2.64,341.00
12966,Draw,0.446,0.479,0.075,0.141,0.142,15.82,999.00
12967,Runner,0.446,0.479,0.075,0.165,0.136,0.00,50.00
12968,Runner,0.446,0.479,0.075,0.126,0.142,2.64,132.00
12969,Runner,0.446,0.479,0.075,0.118,0.140,5.70,313.00
12970,Runner,0.446,0.479,0.075,0.126,0.169,0.00,138.00
12971,Runner,0.446,0.479,0.075,0.082,0.138,1.24,158.00
12972,Runner,0.446,0.479,0.075,0.134,0.151,1.22,95.00
12973,Runner,0.446,0.479,0.075,0.128,0.146,0.00,20.00
12974,Runner,0.446,0.479,0.075,0.127,0.124,0.16,20.00
12975,Runner,0.446,0.479,0.075,0.134,0.120,0.82,66.00
12976,Runner,0.446,0.479,0.075,0.164,0.139,1.70,130.00
12977,Pursuer,0.446,0.479,0.075,0.147,0.123,0.00,34.00
12978,Runner,0.446,0.479,0.075,0.105,0.104,1.30,115.00
12979,Draw,0.446,0.479,0.075,0.142,0.135,18.80,999.00
12980,Runner,0.446,0.479,0.075,0.148,0.145,0.00,96.00
12981,Pursuer,0.446,0.479,0.075,0.101,0.125,0.00,81.00
12982,Runner,0.446,0.479,0.075,0.129,0.180,0.00,52.00
12983,Draw,0.446,0.479,0.075,0.141,0.152,19.06,999.00
12984,Runner,0.446,0.479,0.075,0.104,0.167,1.50,91.00
12985,Pursuer,0.446,0.479,0.075,0.154,0.096,0.00,56.00
12986,Pursuer,0.446,0.479,0.075,0.211,0.092,0.00,16.00
12987,Pursuer,0.446,0.479,0.075,0.126,0.134,0.00,220.00
12988,Runner,0.446,0.479,0.075,0.151,0.150,2.16,115.00
12989,Pursuer,0.446,0.479,0.075,0.153,0.108,0.00,93.00
12990,Runner,0.446,0.479,0.075,0.135,0.114,0.00,213.00
12991,Pursuer,0.446,0.479,0.075,0.132,0.143,0.00,268.00
12992,Runner,0.446,0.479,0.075,0.104,0.138,0.00,118.00
12993,Runner,0.446,0.479,0.075,0.139,0.134,1.02,52.00
12994,Runner,0.446,0.479,0.075,0.112,0.132,0.00,135.00
12995,Pursuer,0.446,0.479,0.075,0.145,0.129,0.00,397.00
12996,Pursuer,0.446,0.479,0.075,0.126,0.121,0.00,491.00
12997,Runner,0.446,0.479,0.075,0.107,0.124,0.00,335.00
12998,Pursuer,0.446,0.479,0.075,0.135,0.126,0.00,26.00
12999,Pursuer,0.446,0.479,0.075,0.152,0.091,0.00,80.00
13000,Pursuer,0.446,0.479,0.075,0.150,0.101,0.00,113.00
13001,Runner,0.446,0.479,0.075,0.114,0.147,0.00,204.00
13002,Runner,0.446,0.479,0.075,0.129,0.153,1.88,160.00
13003,Pursuer,0.446,0.479,0.075,0.143,0.131,0.00,673.00
13004,Runner,0.446,0.479,0.075,0.120,0.119,1.14,106.00
13005,Runner,0.446,0.479,0.075,0.115,0.157,0.16,170.00
13006,Runner,0.446,0.479,0.075,0.101,0.162,1.96,106.00
13007,Pursuer,0.446,0.479,0.075,0.143,0.128,0.00,75.00
13008,Runner,0.446,0.479,0.075,0.111,0.190,0.00,31.00
13009,Pursuer,0.446,0.479,0.075,0.108,0.136,0.00,74.00
13010,Runner,0.446,0.479,0.075,0.100,0.151,0.40,142.00
13011,Runner,0.446,0.479,0.075,0.164,0.141,1.92,96.00
13012,Pursuer,0.446,0.479,0.075,0.174,0.123,0.00,77.00
13013,Pursuer,0.446,0.479,0.075,0.169,0.136,0.00,151.00
13014,Runner,0.446,0.479,0.075,0.099,0.136,1.42,244.00
13015,Runner,0.446,0.479,0.075,0.102,0.113,0.00,206.00
13016,Runner,0.447,0.479,0.075,0.100,0.145,0.00,114.00
13017,Runner,0.447,0.479,0.075,0.110,0.168,3.18,159.00
13018,Runner,0.447,0.479,0.075,0.114,0.138,0.00,139.00
13019,Runner,0.447,0.479,0.075,0.141,0.137,1.92,97.00
13020,Runner,0.447,0.479,0.075,0.152,0.150,2.22,111.00
13021,Pursuer,0.447,0.479,0.075,0.120,0.138,0.00,250.00
13022,Runner,0.447,0.479,0.075,0.160,0.119,0.00,63.00
13023,Pursuer,0.447,0.479,0.075,0.127,0.067,0.00,84.00
13024,Pursuer,0.447,0.479,0.075,0.125,0.121,0.00,489.00
13025,Pursuer,0.447,0.479,0.075,0.136,0.130,0.00,451.00
13026,Pursuer,0.447,0.479,0.075,0.139,0.125,0.00,345.00
13027,Runner,0.447,0.479,0.075,0.130,0.138,4.50,776.00
13028,Pursuer,0.447,0.479,0.075,0.125,0.130,0.00,275.00
13029,Pursuer,0.447,0.479,0.075,0.125,0.141,0.00,225.00
13030,Pursuer,0.447,0.479,0.075,0.218,0.105,0.00,33.00
13031,Runner,0.447,0.479,0.075,0.201,0.156,0.00,10.00
13032,Pursuer,0.447,0.479,0.075,0.120,0.112,0.00,392.00
13033,Pursuer,0.446,0.479,0.075,0.127,0.138,0.00,335.00
13034,Runner,0.447,0.479,0.075,0.122,0.167,2.72,145.00
13035,Runner,0.447,0.479,0.075,0.092,0.139,1.90,201.00
13036,Pursuer,0.447,0.479,0.075,0.127,0.104,0.00,107.00
13037,Runner,0.447,0.479,0.075,0.113,0.116,0.00,83.00
13038,Runner,0.447,0.479,0.075,0.119,0.145,0.00,110.00
13039,Runner,0.447,0.479,0.075,0.148,0.130,0.00,22.00
13040,Pursuer,0.447,0.479,0.075,0.159,0.100,0.00,63.00
13041,Pursuer,0.447,0.479,0.075,0.125,0.150,0.00,301.00
13042,Runner,0.447,0.479,0.075,0.118,0.196,0.00,52.00
13043,Runner,0.447,0.479,0.075,0.099,0.157,0.00,234.00
13044,Runner,0.447,0.479,0.075,0.101,0.141,0.00,130.00
13045,Pursuer,0.447,0.479,0.075,0.137,0.148,0.00,70.00
13046,Pursuer,0.447,0.479,0.075,0.095,0.141,0.00,58.00
13047,Runner,0.447,0.479,0.074,0.093,0.126,1.84,396.00
13048,Runner,0.447,0.479,0.074,0.115,0.137,3.42,275.00
13049,Pursuer,0.447,0.479,0.074,0.132,0.207,0.00,20.00
13050,Pursuer,0.447,0.479,0.074,0.134,0.107,0.00,163.00
13051,Pursuer,0.447,0.479,0.074,0.122,0.124,0.00,155.00
13052,Runner,0.447,0.479,0.074,0.124,0.120,0.00,53.00
13053,Runner,0.447,0.479,0.074,0.109,0.158,2.10,189.00
13054,Pursuer,0.447,0.479,0.074,0.116,0.143,0.00,117.00
13055,Runner,0.447,0.479,0.074,0.113,0.132,3.96,384.00
13056,Pursuer,0.447,0.479,0.074,0.130,0.129,0.00,276.00
13057,Pursuer,0.447,0.479,0.074,0.128,0.124,0.00,394.00
13058,Runner,0.447,0.479,0.074,0.104,0.154,2.88,307.00
13059,Pursuer,0.447,0.479,0.074,0.145,0.109,0.00,117.00
13060,Runner,0.447,0.479,0.074,0.104,0.135,2.10,105.00
13061,Runner,0.447,0.479,0.074,0.105,0.126,0.00,253.00
13062,Runner,0.447,0.479,0.074,0.137,0.154,1.74,98.00
13063,Runner,0.447,0.479,0.074,0.114,0.139,1.40,282.00
13064,Runner,0.447,0.479,0.074,0.107,0.107,0.64,51.00
13065,Pursuer,0.447,0.479,0.074,0.443,0.469,0.00,1.00
13066,Pursuer,0.447,0.479,0.074,0.112,0.089,0.00,93.00
13067,Draw,0.447,0.479,0.074,0.144,0.139,19.98,999.00
13068,Runner,0.447,0.479,0.074,0.115,0.127,1.48,97.00
13069,Pursuer,0.447,0.479,0.074,0.123,0.186,0.00,13.00
13070,Runner,0.447,0.479,0.074,0.126,0.129,2.42,150.00
13071,Pursuer,0.447,0.479,0.074,0.138,0.122,0.00,46.00
13072,Pursuer,0.447,0.479,0.074,0.134,0.138,0.00,343.00
13073,Pursuer,0.447,0.479,0.074,0.070,0.113,0.00,34.00
13074,Runner,0.447,0.479,0.074,0.140,0.109,0.00,62.00
13075,Pursuer,0.447,0.479,0.074,0.170,0.094,0.00,13.00
13076,Runner,0.447,0.479,0.074,0.069,0.126,0.00,143.00
13077,Runner,0.447,0.479,0.074,0.159,0.135,0.00,177.00
13078,Pursuer,0.447,0.479,0.074,0.173,0.110,0.00,21.00
13079,Runner,0.447,0.479,0.074,0.141,0.129,8.66,483.00
13080,Pursuer,0.447,0.479,0.074,0.121,0.105,0.00,224.00
13081,Pursuer,0.447,0.479,0.074,0.145,0.189,0.00,35.00
13082,Pursuer,0.447,0.479,0.074,0.142,0.150,0.00,125.00
13083,Pursuer,0.447,0.479,0.074,0.137,0.108,0.00,63.00
13084,Runner,0.447,0.479,0.074,0.129,0.156,0.96,48.00
13085,Pursuer,0.447,0.479,0.074,0.480,0.661,0.00,1.00
13086,Runner,0.447,0.479,0.074,0.146,0.162,0.00,75.00
13087,Runner,0.447,0.479,0.074,0.125,0.141,1.50,404.00
13088,Runner,0.447,0.479,0.074,0.106,0.143,0.00,201.00
