Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
1457,Pursuer,0.142,0.139,0.00
1458,Runner,0.138,0.146,0.00
1459,Runner,0.148,0.127,0.60
1460,Runner,0.147,0.146,1.16
1461,Runner,0.132,0.138,0.00
1462,Runner,0.148,0.146,1.12
1463,Pursuer,0.133,0.149,0.00
1464,Runner,0.147,0.146,3.28
1465,Runner,0.140,0.146,0.82
1466,Runner,0.163,0.152,3.20
1467,Runner,0.144,0.165,0.00
1468,Runner,0.138,0.148,0.00
1469,Runner,0.162,0.147,4.32
1470,Runner,0.134,0.149,3.90
1471,Runner,0.132,0.140,3.54
1472,Runner,0.142,0.143,10.94
1473,Draw,0.147,0.162,14.20
1474,Pursuer,0.130,0.150,0.00
1475,Runner,0.114,0.134,1.86
1476,Runner,0.148,0.148,4.42
1477,Runner,0.124,0.133,1.68
1478,Pursuer,0.000,0.000,0.00
1479,Runner,0.082,0.078,0.00
1480,Pursuer,0.169,0.152,0.00
1481,Pursuer,0.136,0.147,0.00
1482,Runner,0.140,0.146,0.00
1483,Pursuer,0.145,0.154,0.00
1484,Draw,0.144,0.149,12.02
1485,Draw,0.144,0.149,14.98
1486,Runner,0.155,0.137,0.00
1487,Runner,0.146,0.141,1.46
1488,Pursuer,0.155,0.148,0.00
1489,Runner,0.154,0.148,3.42
1490,Pursuer,0.000,0.000,0.00
1491,Runner,0.153,0.128,1.02
1492,Pursuer,0.147,0.139,0.00
1493,Pursuer,0.153,0.134,0.00
1494,Runner,0.148,0.169,3.50
1495,Pursuer,0.143,0.142,0.00
1496,Runner,0.121,0.186,0.32
1497,Draw,0.155,0.149,0.00
1498,Runner,0.135,0.152,0.00
1499,Runner,0.133,0.140,0.00
1500,Pursuer,0.155,0.152,0.00
1501,Draw,0.154,0.157,14.88
1502,Runner,0.175,0.162,0.00
1503,Pursuer,0.152,0.149,0.00
1504,Draw,0.145,0.144,1.70
1505,Runner,0.142,0.149,0.00
1506,Pursuer,0.630,1.328,0.00
1507,Runner,0.143,0.169,0.00
1508,Runner,0.147,0.169,0.00
1509,Runner,0.163,0.152,0.00
1510,Pursuer,0.150,0.150,0.00
1511,Runner,0.155,0.191,0.00
1512,Draw,0.151,0.142,15.86
1513,Draw,0.145,0.134,13.12
1514,Pursuer,0.137,0.146,0.00
1515,Pursuer,0.070,0.110,0.00
1516,Draw,0.156,0.151,7.54
1517,Runner,0.142,0.136,4.44
1518,Runner,0.156,0.148,4.86
1519,Draw,0.149,0.137,15.42
1520,Runner,0.145,0.148,1.66
1521,Pursuer,0.116,0.167,0.00
1522,Runner,0.159,0.152,0.36
1523,Pursuer,0.165,0.122,0.00
1524,Pursuer,0.112,0.182,0.00
1525,Pursuer,0.120,0.147,0.00
1526,Runner,0.136,0.114,0.00
1527,Runner,0.144,0.161,0.54
1528,Runner,0.137,0.162,5.34
1529,Pursuer,0.148,0.137,0.00
1530,Runner,0.134,0.147,0.00
1531,Runner,0.153,0.140,0.00
1532,Runner,0.172,0.146,3.60
1533,Pursuer,0.182,0.199,0.00
1534,Pursuer,0.172,0.152,0.00
1535,Runner,0.141,0.159,0.00
1536,Pursuer,0.147,0.149,0.00
1537,Pursuer,0.154,0.141,0.00
1538,Runner,0.139,0.133,0.00
1539,Runner,0.133,0.147,0.00
1540,Pursuer,0.141,0.122,0.00
1541,Runner,0.144,0.094,0.38
1542,Draw,0.142,0.157,16.30
1543,Draw,0.149,0.139,6.66
1544,Runner,0.254,0.184,0.00
1545,Pursuer,0.140,0.154,0.00
1546,Draw,0.153,0.161,0.00
1547,Runner,0.152,0.148,3.22
1548,Draw,0.167,0.158,0.00
1549,Runner,0.159,0.148,11.64
1550,Runner,0.143,0.140,0.00
1551,Pursuer,0.129,0.165,0.00
1552,Pursuer,0.159,0.135,0.00
1553,Runner,0.136,0.156,2.92
1554,Draw,0.144,0.145,0.98
1555,Runner,0.138,0.140,1.38
1556,Pursuer,0.118,0.203,0.00
1557,Pursuer,0.154,0.134,0.00
1558,Runner,0.112,0.152,1.58
1559,Runner,0.125,0.147,0.00
1560,Draw,0.144,0.140,2.04
1561,Runner,0.000,0.000,0.00
1562,Draw,0.151,0.145,16.94
1563,Draw,0.158,0.144,7.80
1564,Pursuer,0.144,0.147,0.00
1565,Pursuer,0.160,0.162,0.00
1566,Pursuer,0.146,0.133,0.00
1567,Runner,0.138,0.160,3.80
1568,Runner,0.154,0.141,3.72
1569,Pursuer,0.150,0.169,0.00
1570,Runner,0.144,0.140,0.00
1571,Pursuer,0.141,0.158,0.00
1572,Runner,0.144,0.154,3.34
1573,Pursuer,0.000,0.000,0.00
1574,Pursuer,0.139,0.148,0.00
1575,Pursuer,0.151,0.146,0.00
1576,Pursuer,0.196,0.081,0.00
1577,Draw,0.155,0.144,13.16
1578,Pursuer,0.143,0.160,0.00
1579,Runner,0.127,0.141,0.00
1580,Runner,0.119,0.145,0.00
1581,Pursuer,0.117,0.134,0.00
1582,Pursuer,0.168,0.166,0.00
