Episode,Winner,RunnerJitter,PursuerJitter,NearMissTime
2182,Pursuer,0.151,0.147,0.00
2183,Pursuer,0.153,0.134,0.00
2184,Draw,0.138,0.149,4.14
2185,Runner,0.169,0.142,0.00
2186,Runner,0.150,0.138,1.42
2187,Pursuer,0.144,0.132,0.00
2188,Runner,0.000,0.000,0.00
2189,Runner,0.136,0.139,0.14
2190,Draw,0.145,0.160,0.00
2191,Pursuer,0.129,0.153,0.00
2192,Draw,0.142,0.155,0.00
2193,Runner,0.137,0.150,0.00
2194,Runner,0.158,0.142,0.00
2195,Pursuer,0.000,0.000,0.00
2196,Pursuer,0.157,0.168,0.00
2197,Runner,0.149,0.141,0.00
2198,Runner,0.140,0.152,6.82
2199,Runner,0.134,0.165,4.64
2200,Runner,0.137,0.150,3.86
2201,Pursuer,0.159,0.192,0.00
2202,Draw,0.154,0.153,0.00
2203,Runner,0.137,0.142,0.82
2204,Pursuer,0.150,0.131,0.00
2205,Runner,0.156,0.146,2.22
2206,Runner,0.111,0.144,0.00
2207,Pursuer,0.146,0.162,0.00
2208,Pursuer,0.128,0.151,0.00
2209,Runner,0.158,0.160,0.00
2210,Runner,0.171,0.151,0.00
2211,Runner,0.136,0.157,2.38
2212,Draw,0.142,0.139,0.00
2213,Draw,0.136,0.147,16.34
2214,Pursuer,0.154,0.155,0.00
2215,Runner,0.143,0.143,0.00
2216,Runner,0.162,0.145,0.00
2217,Draw,0.139,0.153,17.64
2218,Draw,0.144,0.153,14.36
2219,Runner,0.174,0.155,1.86
2220,Runner,0.176,0.135,0.00
2221,Pursuer,0.142,0.154,0.00
2222,Pursuer,0.154,0.150,0.00
2223,Pursuer,0.137,0.134,0.00
2224,Runner,0.151,0.140,4.56
2225,Runner,0.160,0.136,3.44
2226,Runner,0.126,0.131,0.00
2227,Pursuer,0.153,0.139,0.00
2228,Runner,0.153,0.155,0.00
2229,Pursuer,0.151,0.131,0.00
2230,Pursuer,0.163,0.122,0.00
2231,Pursuer,0.146,0.148,0.00
2232,Runner,0.151,0.141,0.00
2233,Runner,0.177,0.153,0.00
2234,Runner,0.119,0.167,0.68
2235,Runner,0.152,0.138,3.50
2236,Pursuer,0.151,0.141,0.00
2237,Pursuer,0.143,0.145,0.00
2238,Runner,0.138,0.139,0.00
2239,Draw,0.144,0.150,4.70
2240,Runner,0.120,0.152,0.00
2241,Runner,0.157,0.135,2.16
2242,Draw,0.152,0.152,0.00
2243,Pursuer,0.153,0.182,0.00
2244,Runner,0.148,0.135,1.84
2245,Pursuer,0.000,0.000,0.00
2246,Runner,0.148,0.158,0.00
2247,Pursuer,0.152,0.156,0.00
2248,Pursuer,0.147,0.142,0.00
2249,Pursuer,0.150,0.152,0.00
2250,Draw,0.139,0.156,0.00
2251,Pursuer,0.164,0.128,0.00
2252,Pursuer,0.116,0.148,0.00
2253,Runner,0.141,0.139,0.00
2254,Draw,0.153,0.146,10.18
2255,Runner,0.129,0.158,0.00
2256,Runner,0.152,0.142,2.90
2257,Pursuer,0.147,0.134,0.00
2258,Runner,0.155,0.151,1.88
2259,Pursuer,0.144,0.143,0.00
2260,Runner,0.168,0.139,0.00
2261,Runner,0.146,0.140,0.00
2262,Runner,0.134,0.158,2.12
2263,Runner,0.151,0.147,3.86
2264,Draw,0.134,0.154,11.80
2265,Runner,0.134,0.154,4.26
2266,Pursuer,0.149,0.152,0.00
2267,Runner,0.135,0.157,0.00
2268,Runner,0.133,0.147,0.00
2269,Runner,0.137,0.146,0.00
2270,Runner,0.140,0.114,0.00
2271,Runner,0.121,0.130,1.40
2272,Runner,0.150,0.161,0.00
2273,Draw,0.144,0.145,2.50
2274,Runner,0.140,0.155,0.00
2275,Pursuer,0.278,0.485,0.00
2276,Runner,0.154,0.151,0.00
2277,Draw,0.155,0.137,4.96
2278,Pursuer,0.163,0.160,0.00
2279,Runner,0.117,0.166,0.42
2280,Runner,0.143,0.148,4.74
2281,Pursuer,0.146,0.161,0.00
2282,Runner,0.153,0.146,0.00
2283,Runner,0.160,0.133,0.00
2284,Pursuer,0.149,0.134,0.00
2285,Draw,0.142,0.141,13.56
2286,Draw,0.146,0.160,2.90
2287,Pursuer,0.137,0.141,0.00
2288,Runner,0.150,0.150,0.00
2289,Runner,0.138,0.136,7.12
2290,Runner,0.141,0.129,0.00
2291,Runner,0.144,0.138,3.96
2292,Runner,0.137,0.156,0.82
2293,Runner,0.136,0.142,0.50
2294,Runner,0.150,0.130,3.00
2295,Pursuer,0.142,0.148,0.00
2296,Pursuer,0.151,0.157,0.00
2297,Pursuer,0.207,0.162,0.00
2298,Runner,0.152,0.142,4.48
2299,Draw,0.155,0.147,19.06
2300,Pursuer,0.135,0.139,0.00
2301,Pursuer,0.178,0.102,0.00
2302,Runner,0.155,0.150,1.60
2303,Runner,0.143,0.137,1.16
2304,Pursuer,0.130,0.142,0.00
2305,Pursuer,0.138,0.137,0.00
2306,Runner,0.141,0.150,0.00
2307,Runner,0.125,0.140,0.16
2308,Draw,0.142,0.142,11.54
2309,Pursuer,0.144,0.147,0.00
2310,Pursuer,0.144,0.152,0.00
2311,Runner,0.153,0.152,0.00
2312,Runner,0.149,0.158,3.40
2313,Runner,0.149,0.143,0.16
2314,Runner,0.145,0.149,9.50
2315,Runner,0.155,0.154,6.32
2316,Runner,0.151,0.142,0.00
2317,Draw,0.151,0.138,2.40
2318,Runner,0.142,0.163,4.20
2319,Pursuer,0.159,0.144,0.00
2320,Runner,0.145,0.136,1.10
2321,Pursuer,0.138,0.103,0.00
2322,Pursuer,0.144,0.136,0.00
2323,Runner,0.157,0.152,1.04
2324,Pursuer,0.160,0.132,0.00
2325,Pursuer,0.158,0.165,0.00
2326,Pursuer,0.115,0.142,0.00
2327,Draw,0.135,0.148,9.08
2328,Runner,0.139,0.140,3.58
2329,Runner,0.124,0.154,0.00
2330,Pursuer,0.120,0.138,0.00
2331,Runner,0.163,0.172,0.32
2332,Runner,0.147,0.157,0.00
2333,Runner,0.138,0.143,3.54
2334,Runner,0.142,0.144,0.00
2335,Runner,0.147,0.157,0.00
2336,Pursuer,0.153,0.140,0.00
2337,Pursuer,0.166,0.137,0.00
2338,Pursuer,0.124,0.138,0.00
2339,Draw,0.133,0.157,5.48
2340,Pursuer,0.193,0.119,0.00
2341,Pursuer,0.142,0.143,0.00
2342,Draw,0.154,0.164,0.00
2343,Pursuer,0.133,0.127,0.00
2344,Draw,0.153,0.148,18.82
2345,Pursuer,0.127,0.134,0.00
2346,Pursuer,0.000,0.000,0.00
2347,Runner,0.133,0.147,0.00
2348,Pursuer,0.158,0.164,0.00
2349,Draw,0.135,0.144,3.26
2350,Runner,0.128,0.159,0.00
2351,Runner,0.152,0.142,2.58
2352,Runner,0.147,0.155,0.00
2353,Draw,0.156,0.148,6.36
2354,Pursuer,0.000,0.000,0.00
2355,Runner,0.154,0.135,4.12
2356,Runner,0.168,0.149,0.00
2357,Runner,0.156,0.137,0.84
2358,Pursuer,0.150,0.120,0.00
2359,Runner,0.153,0.178,0.00
2360,Draw,0.133,0.152,4.22
2361,Runner,0.153,0.151,0.00
2362,Runner,0.141,0.141,0.00
2363,Pursuer,0.141,0.150,0.00
2364,Draw,0.145,0.156,0.00
2365,Pursuer,0.000,0.000,0.00
2366,Runner,0.127,0.147,5.10
2367,Pursuer,0.149,0.137,0.00
2368,Draw,0.138,0.149,5.40
2369,Runner,0.148,0.146,2.54
2370,Runner,0.157,0.135,0.00
2371,Runner,0.148,0.150,6.08
2372,Runner,0.136,0.152,3.16
2373,Draw,0.155,0.151,1.36
2374,Runner,0.137,0.127,0.34
2375,Runner,0.144,0.141,0.00
2376,Pursuer,0.000,0.000,0.00
2377,Runner,0.143,0.140,4.80
2378,Runner,0.171,0.132,0.08
2379,Runner,0.158,0.139,0.56
2380,Runner,0.136,0.146,0.00
2381,Pursuer,0.136,0.105,0.00
2382,Runner,0.147,0.164,1.20
2383,Runner,0.145,0.141,2.54
2384,Pursuer,0.000,0.000,0.00
2385,Runner,0.122,0.143,4.42
2386,Runner,0.153,0.108,0.00
2387,Runner,0.149,0.148,0.00
2388,Runner,0.155,0.146,0.00
2389,Runner,0.145,0.126,0.00
2390,Runner,0.138,0.157,0.00
2391,Pursuer,0.121,0.119,0.00
2392,Runner,0.166,0.147,0.00
2393,Runner,0.143,0.145,15.68
2394,Pursuer,0.148,0.150,0.00
2395,Pursuer,0.159,0.153,0.00
2396,Runner,0.150,0.152,0.94
2397,Draw,0.151,0.145,0.00
2398,Runner,0.143,0.151,0.00
2399,Runner,0.137,0.139,0.00
2400,Runner,0.114,0.174,0.00
2401,Runner,0.162,0.155,1.52
2402,Pursuer,0.163,0.163,0.00
2403,Runner,0.130,0.140,0.60
2404,Runner,0.127,0.116,0.00
2405,Draw,0.158,0.144,0.00
2406,Runner,0.097,0.106,0.00
2407,Runner,0.136,0.143,0.00
2408,Pursuer,0.224,0.197,0.00
2409,Runner,0.137,0.153,1.42
2410,Runner,0.151,0.146,0.00
2411,Pursuer,0.162,0.142,0.00
2412,Runner,0.148,0.153,0.46
2413,Draw,0.156,0.145,0.00
2414,Pursuer,0.139,0.138,0.00
2415,Draw,0.143,0.156,10.52
2416,Pursuer,0.129,0.141,0.00
2417,Pursuer,0.142,0.138,0.00
2418,Pursuer,0.151,0.142,0.00
2419,Draw,0.138,0.144,0.66
2420,Runner,0.139,0.173,0.54
2421,Pursuer,0.158,0.155,0.00
2422,Runner,0.143,0.125,0.00
2423,Runner,0.155,0.145,1.42
2424,Pursuer,0.137,0.153,0.00
2425,Pursuer,0.138,0.115,0.00
2426,Runner,0.144,0.163,0.00
2427,Pursuer,0.148,0.126,0.00
2428,Pursuer,0.150,0.121,0.00
2429,Runner,0.150,0.151,0.00
2430,Pursuer,0.313,0.177,0.00
2431,Draw,0.142,0.146,6.28
2432,Runner,0.151,0.161,0.00
2433,Runner,0.153,0.162,7.68
2434,Runner,0.121,0.150,0.00
2435,Pursuer,0.142,0.137,0.00
2436,Runner,0.150,0.136,0.00
2437,Draw,0.148,0.144,2.36
2438,Runner,0.128,0.159,1.80
2439,Draw,0.131,0.158,0.00
2440,Pursuer,0.000,0.000,0.00
2441,Runner,0.139,0.143,2.52
2442,Runner,0.150,0.131,1.32
2443,Pursuer,0.155,0.139,0.00
2444,Draw,0.141,0.148,11.00
2445,Pursuer,0.158,0.140,0.00
2446,Pursuer,0.142,0.152,0.00
2447,Runner,0.162,0.138,2.08
2448,Runner,0.165,0.140,0.00
2449,Draw,0.146,0.149,0.00
2450,Runner,0.169,0.158,1.86
2451,Runner,0.150,0.145,4.26
2452,Pursuer,0.153,0.156,0.00
2453,Pursuer,0.128,0.184,0.00
2454,Runner,0.141,0.135,1.62
2455,Runner,0.145,0.159,0.00
2456,Runner,0.120,0.124,0.00
2457,Runner,0.131,0.152,0.00
2458,Pursuer,0.140,0.154,0.00
2459,Draw,0.140,0.146,9.24
2460,Draw,0.144,0.148,2.36
2461,Runner,0.136,0.153,3.58
2462,Runner,0.143,0.140,3.58
2463,Runner,0.144,0.130,0.00
2464,Pursuer,0.155,0.129,0.00
2465,Runner,0.000,0.000,0.00
2466,Pursuer,0.209,0.161,0.00
2467,Pursuer,0.142,0.124,0.00
2468,Runner,0.139,0.129,0.00
2469,Draw,0.149,0.150,2.84
2470,Runner,0.143,0.156,0.00
2471,Runner,0.135,0.158,2.74
2472,Runner,0.145,0.150,3.52
2473,Pursuer,0.107,0.145,0.00
2474,Draw,0.154,0.154,0.00
2475,Pursuer,0.183,0.137,0.00
2476,Pursuer,0.159,0.160,0.00
2477,Runner,0.162,0.145,4.16
2478,Runner,0.144,0.156,0.00
2479,Runner,0.159,0.157,8.52
2480,Runner,0.154,0.152,0.00
2481,Draw,0.134,0.146,0.00
2482,Pursuer,0.120,0.141,0.00
2483,Runner,0.148,0.146,0.00
2484,Draw,0.154,0.153,4.56
2485,Draw,0.156,0.151,0.00
2486,Runner,0.144,0.155,0.54
2487,Pursuer,0.144,0.142,0.00
2488,Pursuer,0.000,0.000,0.00
2489,Runner,0.143,0.145,0.00
2490,Runner,0.141,0.112,1.70
2491,Runner,0.141,0.164,0.00
2492,Runner,0.143,0.165,0.00
2493,Draw,0.159,0.147,14.74
2494,Runner,0.147,0.147,0.00
2495,Pursuer,0.152,0.156,0.00
2496,Runner,0.146,0.157,0.00
2497,Runner,0.066,0.061,0.00
2498,Pursuer,0.143,0.144,0.00
2499,Runner,0.152,0.129,0.00
2500,Runner,0.141,0.169,2.42
2501,Runner,0.131,0.168,0.00
2502,Runner,0.148,0.144,6.22
2503,Draw,0.143,0.152,9.32
2504,Runner,0.134,0.158,0.54
2505,Pursuer,0.142,0.158,0.00
2506,Pursuer,0.149,0.104,0.00
2507,Runner,0.136,0.158,1.40
2508,Pursuer,0.160,0.139,0.00
2509,Draw,0.140,0.148,19.06
2510,Runner,0.176,0.132,0.00
2511,Pursuer,0.149,0.137,0.00
2512,Pursuer,0.156,0.149,0.00
2513,Pursuer,0.145,0.146,0.00
2514,Pursuer,0.159,0.159,0.00
2515,Runner,0.134,0.153,0.00
2516,Pursuer,0.178,0.152,0.00
2517,Runner,0.000,0.000,0.00
2518,Runner,0.147,0.144,1.86
2519,Draw,0.139,0.151,2.58
2520,Runner,0.146,0.160,0.00
2521,Draw,0.151,0.145,0.00
2522,Pursuer,0.000,0.000,0.00
2523,Runner,0.157,0.169,1.36
2524,Draw,0.138,0.136,0.00
2525,Runner,0.136,0.132,1.90
2526,Runner,0.146,0.144,4.50
2527,Runner,0.143,0.120,1.92
2528,Runner,0.135,0.147,2.96
2529,Draw,0.142,0.142,17.24
2530,Runner,0.157,0.154,0.00
2531,Runner,0.116,0.157,0.00
2532,Runner,0.134,0.167,0.00
2533,Runner,0.148,0.158,0.00
2534,Runner,0.152,0.143,1.38
2535,Runner,0.145,0.132,5.56
2536,Runner,0.154,0.131,0.00
2537,Runner,0.134,0.136,3.90
2538,Runner,0.137,0.162,0.00
2539,Pursuer,0.336,0.150,0.00
2540,Pursuer,0.141,0.139,0.00
2541,Draw,0.145,0.151,0.00
2542,Pursuer,0.147,0.133,0.00
2543,Runner,0.148,0.156,0.00
2544,Runner,0.158,0.168,0.00
2545,Draw,0.130,0.153,0.00
2546,Runner,0.141,0.124,0.00
2547,Pursuer,0.147,0.153,0.00
2548,Pursuer,0.150,0.154,0.00
2549,Runner,0.140,0.145,2.76
2550,Runner,0.137,0.149,0.00
2551,Pursuer,0.157,0.150,0.00
2552,Pursuer,0.152,0.140,0.00
2553,Pursuer,0.157,0.141,0.00
2554,Runner,0.148,0.175,0.00
2555,Pursuer,0.114,0.091,0.00
2556,Runner,0.114,0.123,0.00
2557,Runner,0.132,0.132,0.00
2558,Runner,0.147,0.134,0.00
2559,Runner,0.126,0.133,0.00
2560,Runner,0.147,0.139,1.92
2561,Runner,0.143,0.163,0.00
2562,Runner,0.164,0.147,0.38
2563,Pursuer,0.137,0.149,0.00
2564,Draw,0.151,0.151,0.00
2565,Pursuer,0.140,0.136,0.00
2566,Runner,0.142,0.145,0.00
2567,Pursuer,0.351,0.397,0.00
2568,Runner,0.106,0.170,1.20
2569,Draw,0.143,0.150,0.00
2570,Runner,0.147,0.142,1.30
2571,Runner,0.145,0.149,1.70
2572,Runner,0.137,0.155,2.04
2573,Runner,0.135,0.139,0.00
2574,Runner,0.142,0.162,4.00
2575,Pursuer,0.126,0.167,0.00
2576,Runner,0.134,0.139,0.00
2577,Runner,0.141,0.147,0.00
2578,Runner,0.134,0.164,0.00
2579,Runner,0.142,0.155,0.00
2580,Draw,0.131,0.157,10.04
2581,Runner,0.147,0.149,4.96
2582,Pursuer,0.136,0.140,0.00
2583,Runner,0.132,0.144,0.00
2584,Runner,0.187,0.168,0.36
2585,Pursuer,0.126,0.156,0.00
2586,Runner,0.134,0.122,0.00
2587,Runner,0.158,0.139,0.00
2588,Runner,0.129,0.133,0.00
2589,Runner,0.032,0.105,0.08
2590,Runner,0.123,0.146,1.86
2591,Pursuer,0.145,0.145,0.00
2592,Runner,0.140,0.130,1.10
2593,Runner,0.139,0.146,3.26
2594,Runner,0.139,0.168,2.18
2595,Runner,0.143,0.140,3.48
2596,Runner,0.153,0.164,0.00
2597,Runner,0.162,0.145,0.00
2598,Runner,0.126,0.121,0.00
2599,Runner,0.121,0.131,0.00
2600,Pursuer,0.118,0.182,0.00
2601,Runner,0.159,0.139,0.00
2602,Runner,0.142,0.140,0.14
2603,Draw,0.143,0.140,0.00
2604,Runner,0.144,0.140,0.00
2605,Pursuer,0.142,0.137,0.00
2606,Pursuer,0.153,0.160,0.00
2607,Runner,0.143,0.149,2.98
2608,Pursuer,0.155,0.140,0.00
2609,Runner,0.489,1.109,0.00
2610,Runner,0.161,0.135,1.20
2611,Runner,0.126,0.161,10.78
2612,Runner,0.136,0.152,0.12
2613,Runner,0.148,0.121,1.06
2614,Pursuer,0.139,0.152,0.00
2615,Runner,0.144,0.149,0.00
2616,Runner,0.129,0.122,0.88
2617,Runner,0.141,0.141,3.76
2618,Runner,0.144,0.155,15.74
2619,Pursuer,0.000,0.000,0.00
2620,Runner,0.153,0.148,2.62
2621,Pursuer,0.160,0.102,0.00
2622,Draw,0.148,0.149,0.62
2623,Runner,0.130,0.141,1.88
2624,Runner,0.150,0.225,0.00
2625,Pursuer,0.161,0.130,0.00
2626,Draw,0.147,0.150,10.40
2627,Runner,0.134,0.163,0.58
2628,Draw,0.146,0.140,1.44
2629,Runner,0.141,0.121,0.16
2630,Runner,0.144,0.133,1.88
2631,Runner,0.142,0.146,0.00
2632,Runner,0.113,0.144,0.98
2633,Runner,0.138,0.164,2.74
2634,Pursuer,0.161,0.141,0.00
2635,Runner,0.146,0.164,0.00
2636,Runner,0.141,0.146,0.00
2637,Pursuer,0.136,0.127,0.00
2638,Runner,0.110,0.153,0.00
2639,Draw,0.135,0.145,0.00
2640,Runner,0.150,0.154,2.78
2641,Runner,0.121,0.136,0.00
2642,Runner,0.126,0.154,0.00
2643,Runner,0.148,0.157,1.30
2644,Draw,0.142,0.143,0.00
2645,Runner,0.151,0.144,2.02
2646,Pursuer,0.123,0.175,0.00
2647,Runner,0.148,0.161,2.22
2648,Runner,0.140,0.163,0.14
2649,Runner,0.145,0.156,0.00
2650,Draw,0.139,0.154,12.86
2651,Runner,0.131,0.172,3.98
2652,Pursuer,0.150,0.144,0.00
2653,Draw,0.150,0.157,11.56
2654,Draw,0.136,0.143,10.16
2655,Pursuer,0.141,0.149,0.00
2656,Runner,0.153,0.148,0.00
2657,Runner,0.163,0.149,0.00
2658,Runner,0.153,0.142,0.00
2659,Runner,0.179,0.144,0.00
2660,Runner,0.141,0.158,0.00
2661,Pursuer,0.077,0.058,0.00
2662,Runner,0.154,0.127,0.00
2663,Pursuer,0.129,0.130,0.00
2664,Draw,0.134,0.153,2.28
2665,Runner,0.152,0.133,2.14
2666,Runner,0.144,0.154,0.00
2667,Pursuer,0.150,0.157,0.00
2668,Runner,0.143,0.141,0.00
2669,Pursuer,0.113,0.157,0.00
2670,Pursuer,0.096,0.103,0.00
2671,Pursuer,0.137,0.186,0.00
2672,Runner,0.142,0.128,1.26
2673,Runner,0.131,0.159,0.72
2674,Draw,0.147,0.155,7.90
2675,Runner,0.153,0.137,4.28
2676,Runner,0.125,0.156,0.00
2677,Runner,0.148,0.165,3.06
2678,Runner,0.143,0.164,0.00
2679,Runner,0.124,0.172,0.00
2680,Runner,0.110,0.154,0.00
2681,Runner,0.162,0.149,1.66
2682,Draw,0.158,0.153,0.00
2683,Pursuer,0.153,0.147,0.00
2684,Runner,0.156,0.135,0.00
2685,Runner,0.168,0.172,0.00
2686,Pursuer,0.000,0.000,0.00
2687,Draw,0.142,0.145,9.00
2688,Pursuer,0.138,0.154,0.00
2689,Runner,0.143,0.145,0.98
2690,Runner,0.134,0.163,0.00
2691,Runner,0.143,0.151,5.98
2692,Pursuer,0.126,0.143,0.00
2693,Pursuer,0.141,0.159,0.00
2694,Runner,0.145,0.168,0.00
2695,Pursuer,0.145,0.123,0.00
2696,Runner,0.119,0.119,0.00
2697,Runner,0.130,0.137,0.00
2698,Runner,0.148,0.143,0.00
2699,Runner,0.138,0.143,1.26
2700,Runner,0.154,0.118,0.00
2701,Runner,0.161,0.137,0.00
2702,Runner,0.141,0.144,2.44
2703,Runner,0.145,0.142,0.00
2704,Pursuer,0.141,0.151,0.00
2705,Runner,0.131,0.136,0.14
2706,Pursuer,0.073,0.138,0.00
2707,Pursuer,0.141,0.142,0.00
2708,Pursuer,0.115,0.129,0.00
2709,Pursuer,0.172,0.157,0.00
2710,Runner,0.131,0.149,0.00
2711,Pursuer,0.000,0.000,0.00
2712,Runner,0.155,0.155,0.00
2713,Runner,0.130,0.143,3.52
2714,Runner,0.138,0.143,0.00
2715,Pursuer,0.129,0.128,0.00
2716,Draw,0.144,0.143,1.16
2717,Pursuer,0.135,0.135,0.00
2718,Runner,0.135,0.140,0.00
2719,Pursuer,0.144,0.186,0.00
2720,Pursuer,0.136,0.046,0.00
2721,Runner,0.145,0.148,0.00
2722,Draw,0.150,0.149,0.00
2723,Runner,0.139,0.146,0.00
2724,Pursuer,0.166,0.133,0.00
2725,Pursuer,0.152,0.149,0.00
2726,Pursuer,0.149,0.168,0.00
2727,Pursuer,0.157,0.132,0.00
2728,Pursuer,0.158,0.137,0.00
2729,Pursuer,0.161,0.144,0.00
2730,Runner,0.139,0.136,0.00
2731,Runner,0.146,0.126,1.92
2732,Pursuer,0.152,0.130,0.00
2733,Runner,0.162,0.172,0.00
2734,Pursuer,0.136,0.125,0.00
2735,Runner,0.138,0.156,0.00
2736,Pursuer,0.144,0.136,0.00
2737,Runner,0.130,0.161,0.00
2738,Pursuer,0.152,0.169,0.00
2739,Runner,0.132,0.148,0.00
2740,Pursuer,0.139,0.155,0.00
2741,Runner,0.121,0.166,0.00
2742,Runner,0.142,0.150,4.16
2743,Runner,0.162,0.174,0.76
2744,Runner,0.158,0.139,3.32
2745,Runner,0.126,0.136,2.60
2746,Pursuer,0.159,0.151,0.00
2747,Pursuer,0.148,0.142,0.00
2748,Runner,0.142,0.132,0.00
2749,Runner,0.146,0.152,0.00
2750,Pursuer,0.134,0.148,0.00
2751,Pursuer,0.151,0.146,0.00
2752,Runner,0.141,0.164,0.00
2753,Runner,0.141,0.160,0.42
2754,Pursuer,0.100,0.188,0.00
2755,Runner,0.144,0.149,0.00
2756,Pursuer,0.131,0.068,0.00
2757,Runner,0.144,0.131,0.00
2758,Runner,0.138,0.144,1.94
2759,Runner,0.144,0.140,2.48
2760,Runner,0.146,0.171,1.64
2761,Draw,0.149,0.142,15.32
2762,Runner,0.126,0.130,0.00
2763,Runner,0.156,0.160,0.00
2764,Runner,0.139,0.160,0.00
2765,Runner,0.127,0.144,4.82
2766,Runner,0.134,0.144,0.00
2767,Runner,0.129,0.147,0.00
2768,Runner,0.130,0.158,0.00
2769,Pursuer,0.142,0.117,0.00
2770,Pursuer,0.140,0.157,0.00
2771,Runner,0.031,0.060,0.06
2772,Pursuer,0.183,0.147,0.00
2773,Pursuer,0.219,0.156,0.00
2774,Pursuer,0.128,0.122,0.00
2775,Runner,0.179,0.130,0.62
2776,Draw,0.140,0.150,0.00
2777,Runner,0.149,0.165,0.58
2778,Runner,0.139,0.150,6.68
2779,Draw,0.145,0.152,4.92
2780,Runner,0.174,0.144,0.00
2781,Draw,0.147,0.152,6.84
2782,Runner,0.137,0.156,1.50
2783,Runner,0.305,0.122,0.00
2784,Runner,0.140,0.159,3.30
2785,Runner,0.136,0.144,0.00
2786,Pursuer,0.124,0.134,0.00
2787,Runner,0.127,0.150,2.10
2788,Draw,0.151,0.135,10.12
2789,Pursuer,0.171,0.113,0.00
2790,Runner,0.139,0.132,0.00
2791,Runner,0.140,0.142,0.00
2792,Runner,0.169,0.123,0.00
2793,Pursuer,0.160,0.146,0.00
2794,Pursuer,0.149,0.165,0.00
2795,Draw,0.142,0.139,0.00
2796,Draw,0.133,0.154,0.00
2797,Runner,0.145,0.139,0.00
2798,Pursuer,0.135,0.149,0.00
2799,Draw,0.137,0.147,3.16
2800,Runner,0.176,0.138,0.44
2801,Pursuer,0.147,0.158,0.00
2802,Pursuer,0.152,0.132,0.00
2803,Runner,0.130,0.151,2.94
2804,Runner,0.142,0.120,0.00
2805,Runner,0.112,0.153,2.60
2806,Runner,0.146,0.127,0.00
2807,Runner,0.107,0.142,0.00
2808,Runner,0.160,0.150,2.16
2809,Pursuer,0.137,0.119,0.00
2810,Runner,0.143,0.165,0.00
2811,Pursuer,0.158,0.133,0.00
2812,Pursuer,0.127,0.138,0.00
2813,Runner,0.142,0.156,2.04
2814,Runner,0.115,0.175,0.00
2815,Runner,0.134,0.142,0.00
2816,Runner,0.147,0.161,0.00
2817,Runner,0.140,0.133,4.84
2818,Runner,0.153,0.163,0.00
2819,Draw,0.139,0.154,2.02
2820,Pursuer,0.132,0.144,0.00
2821,Runner,0.061,0.158,0.00
2822,Pursuer,0.144,0.134,0.00
2823,Pursuer,0.261,0.197,0.00
2824,Pursuer,0.141,0.135,0.00
2825,Pursuer,0.094,0.124,0.00
2826,Runner,0.142,0.136,0.00
2827,Runner,0.153,0.161,0.00
2828,Pursuer,0.206,0.162,0.00
2829,Runner,0.132,0.165,0.00
2830,Pursuer,0.162,0.170,0.00
2831,Draw,0.140,0.135,4.84
2832,Draw,0.135,0.146,15.36
2833,Runner,0.124,0.167,4.70
2834,Runner,0.165,0.196,0.76
2835,Pursuer,0.153,0.140,0.00
2836,Runner,0.000,0.000,0.00
2837,Pursuer,0.148,0.147,0.00
2838,Pursuer,0.158,0.150,0.00
2839,Runner,0.148,0.143,0.00
2840,Runner,0.138,0.153,1.84
2841,Runner,0.135,0.147,1.74
2842,Pursuer,0.156,0.148,0.00
2843,Pursuer,0.126,0.144,0.00
2844,Runner,0.136,0.148,0.00
2845,Runner,0.122,0.162,3.92
2846,Runner,0.138,0.153,0.00
2847,Draw,0.150,0.152,10.12
2848,Runner,0.136,0.141,3.56
2849,Runner,0.127,0.134,1.94
2850,Draw,0.160,0.151,8.84
2851,Runner,0.143,0.169,2.16
2852,Runner,0.137,0.152,1.96
2853,Runner,0.154,0.148,3.90
2854,Runner,0.155,0.153,0.00
2855,Pursuer,0.160,0.143,0.00
2856,Pursuer,0.155,0.118,0.00
2857,Runner,0.102,0.176,0.28
2858,Pursuer,0.071,0.102,0.00
2859,Runner,0.190,0.158,0.00
2860,Runner,0.127,0.129,1.02
2861,Pursuer,0.133,0.141,0.00
2862,Runner,0.149,0.152,1.24
2863,Pursuer,0.154,0.151,0.00
2864,Runner,0.153,0.129,3.10
2865,Draw,0.137,0.144,0.00
2866,Runner,0.135,0.141,0.00
2867,Runner,0.164,0.145,3.14
2868,Pursuer,0.117,0.113,0.00
2869,Runner,0.140,0.166,0.00
2870,Runner,0.149,0.140,0.00
2871,Runner,0.137,0.164,0.00
2872,Runner,0.145,0.147,0.00
2873,Pursuer,0.113,0.049,0.00
2874,Pursuer,0.146,0.146,0.00
2875,Draw,0.134,0.160,0.00
2876,Runner,0.167,0.141,0.00
2877,Pursuer,0.182,0.111,0.00
2878,Runner,0.133,0.156,1.86
2879,Pursuer,0.135,0.156,0.00
2880,Runner,0.146,0.128,0.00
2881,Runner,0.152,0.137,1.38
2882,Runner,0.151,0.171,0.00
2883,Runner,0.160,0.165,1.96
2884,Pursuer,0.146,0.147,0.00
2885,Runner,0.150,0.128,0.00
2886,Runner,0.146,0.137,1.08
2887,Runner,0.152,0.140,0.00
2888,Pursuer,0.174,0.121,0.00
2889,Runner,0.148,0.178,0.00
2890,Runner,0.143,0.137,0.00
2891,Runner,0.153,0.139,0.00
2892,Runner,0.152,0.144,3.38
2893,Runner,0.127,0.130,2.20
