Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
25600,0.49,0.47,0.04,0.09777446,0.1007438,1.102005,199.79
25700,0.41,0.57,0.02,0.09608797,0.09878925,0.5844018,154.25
25800,0.4,0.57,0.03,0.1015783,0.0943336,0.8340067,145.03
25900,0.36,0.57,0.07,0.09609227,0.09385885,1.436013,187.1
26000,0.38,0.57,0.05,0.09808271,0.1050323,1.22621,181
26100,0.46,0.47,0.07,0.09958551,0.1147168,1.619817,183.98
26200,0.49,0.5,0.01,0.09466375,0.1055126,0.7158018,132.77
26300,0.35,0.6,0.05,0.1156887,0.1137148,1.050409,162.12
26400,0.41,0.54,0.05,0.09965791,0.1028459,1.140812,168.68
26500,0.5,0.47,0.03,0.1184987,0.1037728,0.8326046,149.71
26600,0.5,0.43,0.07,0.0972386,0.1043711,1.788216,189.21
26700,0.34,0.59,0.07,0.09529465,0.09099763,1.491013,199.58
26800,0.41,0.55,0.04,0.0996986,0.1071634,1.211809,151.23
26900,0.34,0.63,0.03,0.09717284,0.1015037,0.6728047,148.58
27000,0.46,0.52,0.02,0.09529496,0.09584273,0.9276038,139.7
27100,0.46,0.5,0.04,0.1006197,0.09856655,0.8974068,173.04
27200,0.43,0.55,0.02,0.104,0.1031747,0.6330017,153.26
27300,0.38,0.56,0.06,0.1019551,0.09724611,1.18601,182.29
27400,0.46,0.5,0.04,0.1076367,0.1102998,0.7116039,159.51
27500,0.52,0.45,0.03,0.1057399,0.1165063,0.7214034,158.45
27600,0.46,0.49,0.05,0.1039914,0.1172202,1.20841,163.6
27700,0.43,0.53,0.04,0.100905,0.1236861,0.8374062,172.51
27800,0.52,0.42,0.06,0.1036878,0.1074352,1.213211,173.85
27900,0.41,0.57,0.02,0.09105103,0.09151445,0.4910023,147.69
28000,0.38,0.58,0.04,0.1063522,0.1107129,0.9624057,172.9
28100,0.39,0.59,0.02,0.1028632,0.1117787,0.6712033,149.74
28200,0.41,0.56,0.03,0.09003516,0.08880942,0.8852073,144.37
28300,0.41,0.54,0.05,0.09360896,0.09158739,1.122208,158.04
28400,0.41,0.51,0.08,0.1143372,0.1136102,1.708616,204.52
28500,0.45,0.52,0.03,0.09610312,0.09618688,0.7620018,172.52
28600,0.45,0.49,0.06,0.1008294,0.1005305,1.20021,186.78
28700,0.37,0.59,0.04,0.09192735,0.09348942,0.9358081,161.91
28800,0.49,0.47,0.04,0.1033935,0.1093409,1.051208,164.01
28900,0.39,0.58,0.03,0.09407791,0.09485463,0.9606071,157.2
29000,0.42,0.54,0.04,0.1092828,0.1187915,1.024806,181.21
29100,0.42,0.56,0.02,0.09134569,0.09728657,0.4718021,144.87
29200,0.39,0.59,0.02,0.09451642,0.09770786,0.7322046,153.09
29300,0.47,0.52,0.01,0.1161554,0.1098046,0.5178023,110.75
29400,0.38,0.59,0.03,0.100043,0.1056001,0.6690035,157.49
29500,0.51,0.44,0.05,0.0950846,0.09763792,0.9662082,167.3
29600,0.43,0.54,0.03,0.1007054,0.09731028,0.8384073,149.62
29700,0.46,0.47,0.07,0.1077151,0.1163617,1.260411,189.35
29800,0.4,0.56,0.04,0.09802998,0.1183944,0.9984071,163.07
29900,0.45,0.54,0.01,0.09803354,0.1097868,0.7056022,143.07
30000,0.49,0.47,0.04,0.09304518,0.09283409,0.8886063,153.07
30100,0.44,0.53,0.03,0.1010788,0.1035255,1.100006,167.25
30200,0.47,0.52,0.01,0.09226593,0.08913679,0.6178021,151.44
30300,0.44,0.51,0.05,0.1058479,0.1195425,0.9864091,156.75
30400,0.37,0.57,0.06,0.09537907,0.09685376,1.216413,189.9
30500,0.36,0.57,0.07,0.09352448,0.1008689,1.668815,195.16
30600,0.5,0.44,0.06,0.09212989,0.091944,1.218809,206.64
30700,0.37,0.61,0.02,0.09755043,0.09704915,0.8122042,145.81
30800,0.42,0.55,0.03,0.09320587,0.08952772,0.8110061,145.15
30900,0.5,0.48,0.02,0.09545998,0.09790719,0.644604,141.81
31000,0.47,0.48,0.05,0.09622692,0.1030781,1.088011,147.53
31100,0.44,0.55,0.01,0.103858,0.105736,0.5166018,118.3
31200,0.48,0.49,0.03,0.09263797,0.09107301,0.7516044,154.12
31300,0.49,0.46,0.05,0.08835656,0.08551483,1.126009,176.55
31400,0.55,0.42,0.03,0.09448542,0.1040396,0.7384046,160.67
31500,0.46,0.52,0.02,0.09684297,0.09460033,0.5566015,158.53
31600,0.38,0.52,0.1,0.101459,0.1017981,2.045619,207.05
31700,0.53,0.41,0.06,0.09955213,0.09785146,1.239211,161.21
31800,0.46,0.5,0.04,0.09066953,0.09350279,1.100809,173.1
31900,0.43,0.54,0.03,0.10188,0.108814,0.8708062,148.84
32000,0.48,0.49,0.03,0.09831097,0.1010177,0.593403,125.4
32100,0.36,0.6,0.04,0.09172749,0.09668344,0.8320066,163.11
32200,0.46,0.47,0.07,0.09489959,0.09224608,1.516413,167.83
32300,0.39,0.56,0.05,0.1060161,0.1045581,1.175412,169.85
32400,0.56,0.41,0.03,0.09700145,0.09859078,0.9224054,142.95
32500,0.37,0.62,0.01,0.1021484,0.09973942,0.6250016,127.26
32600,0.47,0.49,0.04,0.1001223,0.1014486,1.011206,155.34
32700,0.4,0.57,0.03,0.0892892,0.09070503,0.7304064,132.44
32800,0.43,0.57,0,0.109909,0.09684982,0.4905998,126.69
32900,0.5,0.47,0.03,0.09375109,0.09973879,0.7988064,150.07
33000,0.49,0.5,0.01,0.111901,0.1235237,0.6702017,119.09
33100,0.48,0.46,0.06,0.09998653,0.1183158,1.190412,160.69
33200,0.46,0.48,0.06,0.09136438,0.1012934,1.036209,180.1
33300,0.49,0.51,0,0.0952829,0.09496751,0.4245997,126.57
33400,0.52,0.46,0.02,0.09904935,0.09809391,0.4027997,139.17
33500,0.42,0.53,0.05,0.09843013,0.1146822,1.279409,173.43
33600,0.47,0.5,0.03,0.10038,0.1063895,0.8240051,159.96
33700,0.51,0.45,0.04,0.09375501,0.1005634,0.9586062,176.34
33800,0.43,0.52,0.05,0.09108994,0.08872679,1.304611,204.24
33900,0.4,0.57,0.03,0.09141243,0.09420231,0.7262031,184.27
34000,0.46,0.5,0.04,0.09554617,0.09643146,1.332409,170.05
34100,0.46,0.52,0.02,0.0947215,0.0918638,0.5296021,123.33
34200,0.46,0.5,0.04,0.1141074,0.1200972,1.131209,138.78
34300,0.39,0.58,0.03,0.09153128,0.1072276,0.6600041,134.31
34400,0.5,0.49,0.01,0.09799698,0.1034747,0.474602,154.88
34500,0.38,0.57,0.05,0.09729831,0.09312467,0.6150048,160.31
34600,0.42,0.54,0.04,0.09886162,0.09975947,0.7428036,160.99
34700,0.45,0.53,0.02,0.09851694,0.09359725,0.5998036,117.81
34800,0.38,0.6,0.02,0.09696064,0.09915576,0.6164042,118.19
34900,0.45,0.5,0.05,0.1028271,0.09871029,1.211012,161.96
35000,0.48,0.49,0.03,0.1008773,0.09853489,0.9490065,133.01
35100,0.45,0.51,0.04,0.09751072,0.09919704,1.057207,150.58
35200,0.52,0.47,0.01,0.101307,0.0991184,0.5702013,121.88
35300,0.42,0.54,0.04,0.1033523,0.1149364,0.8008068,152.38
35400,0.51,0.46,0.03,0.09618583,0.1075227,0.8680049,143.83
35500,0.43,0.53,0.04,0.094151,0.09011433,1.002609,155.08
35600,0.38,0.6,0.02,0.09516028,0.1006333,0.5878017,143.38
35700,0.44,0.55,0.01,0.09223209,0.09272908,0.7010019,126.7
35800,0.42,0.55,0.03,0.08953564,0.1025406,1.079807,168.21
35900,0.39,0.56,0.05,0.1002857,0.1229507,1.163011,163.21
36000,0.41,0.58,0.01,0.1039901,0.113268,0.6740021,110.98
36100,0.44,0.5,0.06,0.107129,0.1095573,1.488213,163.78
36200,0.35,0.58,0.07,0.09404213,0.09665355,1.333613,175.87
36300,0.48,0.45,0.07,0.101114,0.1007873,1.195412,170.95
36400,0.46,0.51,0.03,0.09296717,0.1098031,0.8240068,144.54
36500,0.45,0.49,0.06,0.09711118,0.09616614,1.370413,183.47
36600,0.5,0.44,0.06,0.09333293,0.1009237,1.393011,176.02
36700,0.4,0.55,0.05,0.09824696,0.09578657,0.4440021,155.13
36800,0.42,0.52,0.06,0.1018839,0.1255278,1.200611,149.12
36900,0.38,0.6,0.02,0.0930367,0.0919056,0.7164047,126.63
37000,0.46,0.51,0.03,0.08994727,0.0909678,0.4858017,148.26
37100,0.38,0.57,0.05,0.09707639,0.1008983,1.021611,153.83
37200,0.39,0.56,0.05,0.09905183,0.1095296,0.8314084,142.62
37300,0.46,0.5,0.04,0.08993698,0.08609366,1.04841,155.92
37400,0.39,0.57,0.04,0.09211414,0.1002258,0.9404085,129.89
37500,0.48,0.5,0.02,0.0902698,0.1080988,0.7822042,155.03
37600,0.4,0.55,0.05,0.09426875,0.0997687,0.9098089,136.1
37700,0.4,0.58,0.02,0.08652305,0.08915145,0.7140042,144.1
37800,0.47,0.49,0.04,0.09344243,0.09532283,0.7836066,134.27
37900,0.4,0.53,0.07,0.1055036,0.1232756,1.331412,169.69
