Episode,Winner,RunnerAcc,PursuerAcc,RunnerJitter,PursuerJitter,NearMissTime
524,Draw,0.191,0.292,0.142,0.145,0.00
525,Runner,0.192,0.291,0.143,0.150,13.62
526,Pursuer,0.192,0.293,0.168,1.219,0.00
527,Draw,0.192,0.292,0.142,0.145,13.74
528,Pursuer,0.191,0.294,0.146,0.135,0.00
529,Draw,0.191,0.293,0.157,0.152,8.66
530,Runner,0.192,0.292,0.154,0.140,4.10
531,Pursuer,0.192,0.294,0.153,0.153,0.00
532,Runner,0.194,0.293,0.353,0.247,0.04
533,Pursuer,0.193,0.295,0.144,0.150,0.00
534,Runner,0.195,0.294,0.142,0.128,4.06
535,Runner,0.196,0.293,0.139,0.162,0.00
536,Pursuer,0.196,0.295,0.137,0.152,0.00
537,Pursuer,0.196,0.296,0.152,0.168,0.00
538,Draw,0.195,0.296,0.145,0.150,18.66
539,Pursuer,0.195,0.297,0.158,0.141,0.00
540,Pursuer,0.194,0.298,0.066,0.119,0.00
541,Runner,0.196,0.298,0.145,0.165,0.00
542,Runner,0.197,0.297,0.158,0.145,0.36
543,Draw,0.197,0.297,0.151,0.143,12.90
544,Runner,0.199,0.296,0.148,0.153,0.16
545,Draw,0.198,0.295,0.136,0.147,16.60
546,Pursuer,0.198,0.297,0.148,0.142,0.00
547,Draw,0.197,0.296,0.146,0.148,19.20
548,Draw,0.197,0.296,0.154,0.148,1.62
549,Pursuer,0.197,0.297,0.156,0.136,0.00
550,Pursuer,0.196,0.298,0.137,0.144,0.00
551,Pursuer,0.196,0.299,0.157,0.145,0.00
552,Pursuer,0.196,0.301,0.149,0.152,0.00
553,Runner,0.197,0.300,0.145,0.143,0.00
554,Pursuer,0.197,0.301,0.144,0.146,0.00
555,Draw,0.196,0.301,0.152,0.149,1.02
556,Draw,0.196,0.300,0.141,0.159,3.64
557,Pursuer,0.196,0.302,0.157,0.166,0.00
558,Pursuer,0.195,0.303,0.157,0.139,0.00
559,Runner,0.197,0.302,0.135,0.152,0.00
560,Runner,0.198,0.302,0.174,0.154,0.00
561,Draw,0.198,0.301,0.142,0.135,5.16
562,Runner,0.199,0.301,0.144,0.174,0.00
563,Draw,0.199,0.300,0.135,0.156,0.00
564,Pursuer,0.199,0.301,0.143,0.140,0.00
565,Pursuer,0.198,0.303,0.130,0.164,0.00
566,Pursuer,0.198,0.304,0.143,0.140,0.00
567,Draw,0.198,0.303,0.148,0.143,10.38
568,Pursuer,0.197,0.305,0.000,0.000,0.00
569,Pursuer,0.197,0.306,0.143,0.147,0.00
570,Pursuer,0.196,0.307,0.162,0.149,0.00
571,Pursuer,0.196,0.308,0.142,0.137,0.00
572,Runner,0.198,0.308,0.174,0.162,0.00
573,Runner,0.199,0.307,0.154,0.158,0.00
574,Runner,0.200,0.307,0.162,0.158,0.00
575,Pursuer,0.200,0.308,0.153,0.088,0.00
576,Draw,0.200,0.307,0.147,0.142,12.56
577,Runner,0.201,0.307,0.136,0.151,0.28
578,Draw,0.201,0.306,0.156,0.146,6.28
579,Draw,0.200,0.306,0.157,0.136,10.22
580,Pursuer,0.200,0.307,0.128,0.136,0.00
581,Pursuer,0.200,0.308,0.145,0.150,0.00
582,Pursuer,0.199,0.309,0.141,0.151,0.00
583,Runner,0.201,0.309,0.134,0.130,0.00
584,Pursuer,0.200,0.310,0.165,0.141,0.00
585,Runner,0.202,0.309,0.145,0.151,1.68
586,Draw,0.201,0.309,0.146,0.154,0.00
587,Pursuer,0.201,0.310,0.137,0.135,0.00
588,Pursuer,0.201,0.311,0.151,0.132,0.00
589,Pursuer,0.200,0.312,0.151,0.139,0.00
590,Pursuer,0.200,0.314,0.150,0.165,0.00
591,Pursuer,0.200,0.315,0.147,0.159,0.00
592,Pursuer,0.199,0.316,0.165,0.150,0.00
593,Pursuer,0.199,0.317,0.163,0.145,0.00
594,Pursuer,0.199,0.318,0.159,0.149,0.00
595,Runner,0.200,0.318,0.141,0.137,0.00
596,Pursuer,0.200,0.319,0.167,0.140,0.00
597,Pursuer,0.199,0.320,0.198,0.174,0.00
598,Runner,0.201,0.319,0.191,0.128,0.00
599,Pursuer,0.200,0.321,0.157,0.137,0.00
600,Pursuer,0.200,0.322,0.123,0.160,0.00
601,Runner,0.201,0.321,0.140,0.150,0.00
602,Runner,0.203,0.321,0.157,0.143,0.32
603,Runner,0.204,0.320,0.137,0.148,2.50
604,Draw,0.204,0.320,0.139,0.153,0.02
605,Runner,0.205,0.319,0.000,0.000,0.00
606,Pursuer,0.205,0.320,0.102,0.162,0.00
607,Pursuer,0.204,0.321,0.143,0.148,0.00
608,Runner,0.206,0.321,0.162,0.118,0.00
609,Draw,0.205,0.320,0.157,0.137,13.38
610,Runner,0.207,0.320,0.136,0.144,0.00
611,Draw,0.206,0.319,0.141,0.137,1.08
612,Pursuer,0.206,0.320,0.141,0.175,0.00
613,Draw,0.206,0.320,0.137,0.148,0.00
614,Pursuer,0.205,0.321,0.170,0.133,0.00
615,Pursuer,0.205,0.322,0.151,0.126,0.00
616,Pursuer,0.205,0.323,0.140,0.153,0.00
617,Runner,0.206,0.323,0.135,0.138,6.60
618,Pursuer,0.206,0.324,0.131,0.054,0.00
619,Draw,0.205,0.323,0.154,0.146,0.00
620,Pursuer,0.205,0.324,0.161,0.157,0.00
621,Runner,0.206,0.324,0.129,0.093,0.00
622,Draw,0.206,0.323,0.140,0.153,6.06
623,Pursuer,0.205,0.324,0.144,0.149,0.00
624,Pursuer,0.205,0.325,0.105,0.125,0.00
625,Runner,0.206,0.325,0.151,0.136,4.30
626,Runner,0.208,0.324,0.146,0.149,5.04
627,Draw,0.207,0.324,0.149,0.157,0.00
628,Runner,0.209,0.323,0.134,0.162,0.22
629,Runner,0.210,0.323,0.134,0.157,0.00
630,Runner,0.211,0.322,0.131,0.158,0.00
631,Pursuer,0.211,0.323,0.151,0.137,0.00
632,Pursuer,0.210,0.324,0.147,0.141,0.00
633,Pursuer,0.210,0.325,0.147,0.165,0.00
634,Runner,0.211,0.325,0.151,0.163,0.00
635,Runner,0.213,0.324,0.126,0.133,0.00
636,Pursuer,0.212,0.325,0.141,0.124,0.00
637,Pursuer,0.212,0.327,0.117,0.164,0.00
638,Pursuer,0.212,0.328,0.156,0.141,0.00
639,Pursuer,0.211,0.329,0.144,0.126,0.00
640,Pursuer,0.211,0.330,0.136,0.156,0.00
641,Draw,0.211,0.329,0.161,0.150,14.96
642,Pursuer,0.210,0.330,0.145,0.135,0.00
643,Draw,0.210,0.330,0.160,0.146,16.12
644,Pursuer,0.210,0.331,0.138,0.151,0.00
645,Runner,0.211,0.330,0.128,0.151,1.92
646,Draw,0.211,0.330,0.152,0.141,10.98
647,Pursuer,0.210,0.331,0.000,0.000,0.00
648,Draw,0.210,0.330,0.149,0.152,11.46
649,Runner,0.211,0.330,0.000,0.000,0.00
650,Draw,0.211,0.329,0.146,0.149,2.34
651,Runner,0.212,0.329,0.157,0.172,0.00
652,Draw,0.212,0.328,0.148,0.142,6.74
653,Draw,0.211,0.328,0.157,0.151,10.62
654,Pursuer,0.211,0.329,0.000,0.000,0.00
655,Pursuer,0.211,0.330,0.129,0.113,0.00
656,Draw,0.210,0.329,0.145,0.147,19.98
657,Pursuer,0.210,0.330,0.156,0.146,0.00
658,Runner,0.211,0.330,0.147,0.171,0.00
659,Runner,0.212,0.329,0.178,0.132,0.04
660,Pursuer,0.212,0.330,0.160,0.132,0.00
661,Pursuer,0.212,0.331,0.121,0.163,0.00
662,Pursuer,0.211,0.332,0.149,0.135,0.00
663,Runner,0.213,0.332,0.099,0.180,0.00
664,Pursuer,0.212,0.333,0.138,0.172,0.00
665,Pursuer,0.212,0.334,0.173,0.160,0.00
666,Runner,0.213,0.333,0.160,0.150,14.68
667,Pursuer,0.213,0.334,0.000,0.000,0.00
668,Pursuer,0.213,0.335,0.150,0.148,0.00
669,Pursuer,0.212,0.336,0.146,0.161,0.00
670,Pursuer,0.212,0.337,0.122,0.150,0.00
671,Pursuer,0.212,0.338,0.152,0.196,0.00
672,Draw,0.211,0.338,0.142,0.163,18.42
673,Draw,0.211,0.337,0.148,0.140,0.00
674,Pursuer,0.211,0.338,0.105,0.110,0.00
675,Runner,0.212,0.338,0.148,0.158,6.62
676,Pursuer,0.212,0.339,0.143,0.138,0.00
677,Runner,0.213,0.338,0.143,0.140,1.40
678,Pursuer,0.212,0.339,0.142,0.141,0.00
679,Pursuer,0.212,0.340,0.150,0.138,0.00
680,Draw,0.212,0.340,0.142,0.145,13.40
681,Pursuer,0.211,0.341,0.137,0.152,0.00
682,Runner,0.213,0.340,0.168,0.143,0.00
683,Pursuer,0.212,0.341,0.170,0.122,0.00
684,Pursuer,0.212,0.342,0.148,0.144,0.00
685,Draw,0.212,0.342,0.155,0.138,6.58
686,Draw,0.211,0.341,0.149,0.138,16.00
687,Pursuer,0.211,0.342,0.148,0.144,0.00
688,Pursuer,0.211,0.343,0.155,0.237,0.00
689,Pursuer,0.210,0.344,0.147,0.159,0.00
690,Runner,0.212,0.343,0.151,0.141,6.42
691,Pursuer,0.211,0.344,0.132,0.134,0.00
692,Runner,0.212,0.344,0.190,0.047,0.00
693,Pursuer,0.212,0.345,0.153,0.136,0.00
694,Pursuer,0.212,0.346,0.114,0.171,0.00
695,Pursuer,0.212,0.347,0.177,0.164,0.00
696,Runner,0.213,0.346,0.200,0.134,0.00
697,Pursuer,0.212,0.347,0.149,0.141,0.00
698,Pursuer,0.212,0.348,0.136,0.144,0.00
699,Runner,0.213,0.348,0.141,0.139,1.86
700,Draw,0.213,0.347,0.152,0.145,13.18
701,Pursuer,0.213,0.348,0.134,0.146,0.00
702,Pursuer,0.212,0.349,0.162,0.141,0.00
703,Runner,0.213,0.349,0.159,0.166,0.46
704,Pursuer,0.213,0.349,0.156,0.144,0.00
705,Runner,0.214,0.349,0.146,0.152,0.00
706,Pursuer,0.214,0.350,0.142,0.161,0.00
707,Pursuer,0.214,0.351,0.152,0.152,0.00
708,Pursuer,0.213,0.352,0.152,0.146,0.00
709,Runner,0.214,0.351,0.154,0.133,3.08
710,Pursuer,0.214,0.352,0.142,0.150,0.00
711,Runner,0.215,0.352,0.121,0.145,2.10
712,Draw,0.215,0.351,0.156,0.148,14.74
713,Draw,0.215,0.351,0.145,0.140,14.74
714,Runner,0.216,0.350,0.155,0.137,0.00
715,Pursuer,0.215,0.351,0.154,0.138,0.00
716,Pursuer,0.215,0.352,0.038,0.092,0.00
717,Pursuer,0.215,0.353,0.158,0.145,0.00
718,Runner,0.216,0.352,0.151,0.159,1.00
719,Draw,0.216,0.352,0.158,0.143,4.58
720,Runner,0.217,0.351,0.135,0.150,0.16
721,Draw,0.216,0.351,0.152,0.158,0.00
722,Draw,0.216,0.350,0.154,0.139,13.22
723,Runner,0.217,0.350,0.136,0.159,0.00
724,Runner,0.218,0.349,0.146,0.161,0.44
725,Pursuer,0.218,0.350,0.136,0.138,0.00
726,Runner,0.219,0.350,0.131,0.143,0.00
727,Runner,0.220,0.349,0.144,0.135,2.80
728,Draw,0.220,0.349,0.145,0.154,6.68
729,Draw,0.219,0.348,0.158,0.154,15.72
730,Runner,0.221,0.348,0.170,0.153,0.00
731,Pursuer,0.220,0.349,0.146,0.151,0.00
732,Runner,0.221,0.348,0.098,0.065,0.00
733,Pursuer,0.221,0.349,0.145,0.152,0.00
734,Draw,0.221,0.349,0.162,0.146,0.00
735,Pursuer,0.220,0.350,0.140,0.143,0.00
736,Pursuer,0.220,0.351,0.144,0.163,0.00
737,Pursuer,0.220,0.351,0.164,0.156,0.00
738,Runner,0.221,0.351,0.158,0.128,0.02
739,Draw,0.221,0.350,0.154,0.143,0.00
740,Pursuer,0.220,0.351,0.159,0.133,0.00
741,Pursuer,0.220,0.352,0.147,0.144,0.00
742,Pursuer,0.220,0.353,0.264,0.038,0.00
743,Pursuer,0.219,0.354,0.126,0.152,0.00
744,Runner,0.220,0.353,0.000,0.000,0.00
745,Pursuer,0.220,0.354,0.135,0.162,0.00
746,Runner,0.221,0.354,0.153,0.154,5.18
747,Pursuer,0.221,0.355,0.141,0.179,0.00
748,Pursuer,0.221,0.356,0.139,0.144,0.00
749,Pursuer,0.220,0.356,0.116,0.147,0.00
750,Runner,0.221,0.356,0.149,0.151,1.06
751,Draw,0.221,0.356,0.165,0.154,15.86
752,Pursuer,0.221,0.356,0.131,0.118,0.00
753,Draw,0.220,0.356,0.148,0.145,19.12
754,Pursuer,0.220,0.357,0.168,0.124,0.00
755,Draw,0.220,0.356,0.153,0.149,16.10
756,Draw,0.220,0.356,0.153,0.146,13.92
757,Pursuer,0.219,0.357,0.132,0.153,0.00
758,Draw,0.219,0.356,0.164,0.159,6.66
759,Draw,0.219,0.356,0.141,0.147,3.36
760,Pursuer,0.218,0.357,0.116,0.121,0.00
761,Runner,0.219,0.356,0.148,0.136,0.04
762,Pursuer,0.219,0.357,0.000,0.000,0.00
763,Runner,0.220,0.356,0.166,0.163,0.00
764,Pursuer,0.220,0.357,0.129,0.155,0.00
765,Pursuer,0.220,0.358,0.134,0.199,0.00
766,Draw,0.219,0.358,0.154,0.163,0.08
767,Draw,0.219,0.357,0.150,0.148,19.98
768,Pursuer,0.219,0.358,0.137,0.150,0.00
769,Pursuer,0.218,0.359,0.138,0.145,0.00
770,Pursuer,0.218,0.360,0.149,0.146,0.00
771,Pursuer,0.218,0.361,0.150,0.185,0.00
772,Runner,0.219,0.360,0.136,0.142,0.08
773,Runner,0.220,0.360,0.133,0.144,0.00
774,Runner,0.221,0.359,0.152,0.143,8.42
775,Pursuer,0.221,0.360,0.144,0.140,0.00
776,Runner,0.222,0.360,0.146,0.151,0.00
777,Runner,0.223,0.359,0.149,0.173,7.62
778,Draw,0.222,0.359,0.151,0.142,16.30
779,Draw,0.222,0.358,0.155,0.142,0.00
780,Pursuer,0.222,0.359,0.144,0.148,0.00
781,Pursuer,0.222,0.360,0.155,0.142,0.00
782,Draw,0.221,0.359,0.149,0.156,0.00
783,Runner,0.222,0.359,0.148,0.142,2.64
784,Pursuer,0.222,0.360,0.150,0.157,0.00
785,Runner,0.223,0.359,0.157,0.151,3.90
786,Runner,0.224,0.359,0.136,0.121,0.00
787,Pursuer,0.224,0.360,0.141,0.128,0.00
788,Pursuer,0.223,0.360,0.138,0.147,0.00
789,Runner,0.224,0.360,0.162,0.142,1.40
790,Pursuer,0.224,0.361,0.136,0.138,0.00
791,Draw,0.224,0.360,0.155,0.154,8.70
792,Runner,0.225,0.360,0.143,0.159,2.42
793,Pursuer,0.224,0.361,0.135,0.113,0.00
794,Pursuer,0.224,0.361,0.151,0.133,0.00
795,Pursuer,0.224,0.362,0.156,0.170,0.00
796,Pursuer,0.224,0.363,0.154,0.148,0.00
797,Pursuer,0.223,0.364,0.153,0.146,0.00
798,Draw,0.223,0.363,0.148,0.146,16.16
799,Pursuer,0.223,0.364,0.147,0.136,0.00
800,Pursuer,0.223,0.365,0.141,0.151,0.00
801,Pursuer,0.222,0.366,0.154,0.161,0.00
802,Pursuer,0.222,0.367,0.142,0.148,0.00
803,Pursuer,0.222,0.367,0.141,0.147,0.00
804,Pursuer,0.221,0.368,0.133,0.145,0.00
805,Pursuer,0.221,0.369,0.148,0.139,0.00
806,Pursuer,0.221,0.370,0.149,0.145,0.00
807,Draw,0.221,0.369,0.150,0.159,0.00
808,Runner,0.222,0.369,0.152,0.127,1.26
809,Draw,0.221,0.368,0.148,0.147,0.00
810,Runner,0.222,0.368,0.136,0.153,0.00
811,Runner,0.223,0.367,0.116,0.156,0.00
812,Pursuer,0.223,0.368,0.161,0.185,0.00
813,Pursuer,0.223,0.369,0.155,0.156,0.00
814,Draw,0.222,0.369,0.153,0.147,16.04
815,Draw,0.222,0.368,0.156,0.158,12.36
816,Pursuer,0.222,0.369,0.160,0.145,0.00
817,Runner,0.223,0.368,0.148,0.147,0.48
818,Runner,0.224,0.368,0.141,0.147,3.56
819,Pursuer,0.223,0.369,0.152,0.138,0.00
820,Pursuer,0.223,0.370,0.143,0.132,0.00
821,Draw,0.223,0.369,0.144,0.149,12.30
822,Pursuer,0.223,0.370,0.137,0.135,0.00
823,Runner,0.224,0.369,0.136,0.155,0.22
824,Runner,0.225,0.369,0.159,0.143,2.36
825,Pursuer,0.224,0.370,0.148,0.154,0.00
826,Pursuer,0.224,0.370,0.122,0.159,0.00
827,Pursuer,0.224,0.371,0.131,0.168,0.00
828,Pursuer,0.223,0.372,0.170,0.161,0.00
829,Pursuer,0.223,0.373,0.173,0.143,0.00
830,Draw,0.223,0.372,0.141,0.136,0.00
831,Pursuer,0.223,0.373,0.139,0.153,0.00
832,Pursuer,0.222,0.374,0.152,0.150,0.00
833,Pursuer,0.222,0.375,0.140,0.156,0.00
834,Runner,0.223,0.374,0.145,0.155,0.00
835,Pursuer,0.223,0.375,0.147,0.126,0.00
836,Pursuer,0.222,0.376,0.144,0.138,0.00
837,Pursuer,0.222,0.376,0.130,0.052,0.00
838,Pursuer,0.222,0.377,0.154,0.159,0.00
839,Draw,0.222,0.377,0.147,0.155,15.66
840,Draw,0.221,0.376,0.164,0.143,6.62
841,Pursuer,0.221,0.377,0.119,0.151,0.00
842,Pursuer,0.221,0.378,0.143,0.150,0.00
843,Draw,0.221,0.377,0.148,0.134,18.60
844,Pursuer,0.220,0.378,0.000,0.000,0.00
845,Runner,0.221,0.378,0.159,0.133,0.94
846,Draw,0.221,0.377,0.145,0.153,17.04
847,Runner,0.222,0.377,0.150,0.171,3.90
848,Runner,0.223,0.376,0.149,0.164,5.34
849,Pursuer,0.223,0.377,0.139,0.153,0.00
850,Pursuer,0.222,0.378,0.154,0.167,0.00
851,Pursuer,0.222,0.378,0.146,0.138,0.00
852,Draw,0.222,0.378,0.161,0.152,9.16
853,Pursuer,0.222,0.379,0.149,0.110,0.00
854,Runner,0.222,0.378,0.147,0.132,0.00
855,Pursuer,0.222,0.379,0.131,0.153,0.00
856,Pursuer,0.222,0.380,0.148,0.145,0.00
857,Runner,0.223,0.379,0.140,0.146,3.32
858,Pursuer,0.223,0.380,0.000,0.000,0.00
859,Pursuer,0.222,0.381,0.157,0.134,0.00
860,Pursuer,0.222,0.381,0.139,0.146,0.00
861,Pursuer,0.222,0.382,0.148,0.143,0.00
862,Pursuer,0.222,0.383,0.124,0.147,0.00
863,Draw,0.221,0.382,0.141,0.153,1.04
864,Pursuer,0.221,0.383,0.143,0.133,0.00
865,Runner,0.222,0.383,0.164,0.154,2.00
866,Runner,0.223,0.382,0.131,0.141,0.00
867,Runner,0.224,0.382,0.146,0.165,4.52
868,Pursuer,0.224,0.382,0.000,0.000,0.00
869,Runner,0.224,0.382,0.159,0.128,0.00
870,Draw,0.224,0.382,0.147,0.150,17.92
871,Draw,0.224,0.381,0.146,0.151,0.00
872,Draw,0.224,0.381,0.143,0.146,7.62
873,Runner,0.225,0.380,0.130,0.149,0.00
874,Draw,0.224,0.380,0.150,0.146,18.58
875,Pursuer,0.224,0.381,0.140,0.159,0.00
876,Pursuer,0.224,0.381,0.140,0.154,0.00
877,Pursuer,0.223,0.382,0.169,0.179,0.00
878,Pursuer,0.223,0.383,0.142,0.149,0.00
879,Pursuer,0.223,0.383,0.156,0.144,0.00
880,Pursuer,0.223,0.384,0.151,0.147,0.00
881,Pursuer,0.222,0.385,0.123,0.115,0.00
882,Pursuer,0.222,0.385,0.155,0.141,0.00
883,Draw,0.222,0.385,0.146,0.148,2.44
884,Pursuer,0.222,0.386,0.150,0.133,0.00
885,Runner,0.223,0.385,0.154,0.129,0.00
886,Pursuer,0.222,0.386,0.134,0.162,0.00
887,Runner,0.223,0.386,0.164,0.164,5.16
888,Pursuer,0.223,0.386,0.148,0.156,0.00
889,Pursuer,0.223,0.387,0.000,0.000,0.00
890,Pursuer,0.222,0.388,0.145,0.099,0.00
891,Pursuer,0.222,0.388,0.157,0.154,0.00
892,Pursuer,0.222,0.389,0.161,0.142,0.00
893,Pursuer,0.222,0.390,0.139,0.125,0.00
894,Runner,0.223,0.389,0.163,0.160,0.00
895,Runner,0.223,0.389,0.141,0.135,2.12
896,Runner,0.224,0.388,0.149,0.145,0.14
897,Pursuer,0.224,0.389,0.164,0.150,0.00
898,Pursuer,0.224,0.390,0.146,0.169,0.00
899,Draw,0.224,0.389,0.140,0.143,0.00
900,Runner,0.224,0.389,0.138,0.165,5.32
901,Pursuer,0.224,0.390,0.156,0.146,0.00
902,Pursuer,0.224,0.390,0.126,0.147,0.00
903,Runner,0.225,0.390,0.152,0.132,2.66
904,Runner,0.226,0.389,0.180,0.161,1.90
905,Pursuer,0.225,0.390,0.140,0.133,0.00
906,Pursuer,0.225,0.391,0.153,0.141,0.00
907,Pursuer,0.225,0.391,0.124,0.116,0.00
908,Runner,0.226,0.391,0.144,0.164,6.56
909,Runner,0.227,0.391,0.142,0.130,2.62
910,Pursuer,0.226,0.391,0.144,0.140,0.00
911,Draw,0.226,0.391,0.142,0.144,14.78
912,Runner,0.227,0.390,0.131,0.133,0.06
913,Pursuer,0.227,0.391,0.000,0.000,0.00
914,Pursuer,0.226,0.392,0.074,0.115,0.00
915,Pursuer,0.226,0.392,0.174,0.164,0.00
916,Draw,0.226,0.392,0.152,0.145,10.80
917,Runner,0.227,0.391,0.155,0.138,0.00
918,Runner,0.228,0.391,0.156,0.157,1.68
919,Pursuer,0.227,0.392,0.142,0.122,0.00
920,Pursuer,0.227,0.392,0.188,0.149,0.00
921,Draw,0.227,0.392,0.149,0.149,0.00
922,Draw,0.227,0.392,0.152,0.144,18.28
923,Pursuer,0.226,0.392,0.172,0.151,0.00
924,Runner,0.227,0.392,0.150,0.142,0.00
925,Draw,0.227,0.391,0.152,0.154,12.94
926,Draw,0.227,0.391,0.144,0.159,13.34
927,Pursuer,0.227,0.392,0.149,0.131,0.00
928,Runner,0.227,0.391,0.145,0.146,0.00
929,Pursuer,0.227,0.392,0.177,0.092,0.00
930,Pursuer,0.227,0.392,0.160,0.151,0.00
931,Pursuer,0.227,0.393,0.155,0.135,0.00
932,Runner,0.227,0.393,0.133,0.045,0.00
933,Pursuer,0.227,0.393,0.139,0.142,0.00
934,Pursuer,0.227,0.394,0.143,0.156,0.00
935,Runner,0.228,0.394,0.139,0.142,0.00
936,Pursuer,0.228,0.394,0.176,0.132,0.00
937,Pursuer,0.227,0.395,0.136,0.167,0.00
938,Runner,0.228,0.394,0.067,0.210,0.00
939,Runner,0.229,0.394,0.144,0.179,0.00
940,Pursuer,0.229,0.395,0.140,0.142,0.00
941,Draw,0.228,0.394,0.149,0.146,2.08
942,Runner,0.229,0.394,0.138,0.154,5.56
943,Runner,0.230,0.393,0.141,0.162,4.16
944,Runner,0.231,0.393,0.142,0.137,0.00
945,Pursuer,0.231,0.394,0.141,0.148,0.00
946,Pursuer,0.230,0.394,0.145,0.155,0.00
947,Pursuer,0.230,0.395,0.271,0.132,0.00
948,Pursuer,0.230,0.396,0.160,0.148,0.00
949,Pursuer,0.230,0.396,0.223,0.177,0.00
950,Pursuer,0.229,0.397,0.142,0.131,0.00
951,Pursuer,0.229,0.397,0.140,0.135,0.00
952,Runner,0.230,0.397,0.154,0.140,0.00
953,Runner,0.231,0.397,0.136,0.148,5.94
954,Runner,0.232,0.396,0.155,0.182,1.30
955,Runner,0.232,0.396,0.141,0.155,0.00
956,Pursuer,0.232,0.396,0.149,0.154,0.00
957,Pursuer,0.232,0.397,0.136,0.156,0.00
958,Runner,0.233,0.397,0.149,0.159,0.00
959,Pursuer,0.233,0.397,0.143,0.144,0.00
960,Pursuer,0.232,0.398,0.138,0.162,0.00
961,Pursuer,0.232,0.399,0.166,0.121,0.00
962,Pursuer,0.232,0.399,0.152,0.134,0.00
963,Runner,0.233,0.399,0.146,0.161,5.32
964,Pursuer,0.232,0.399,0.155,0.132,0.00
965,Pursuer,0.232,0.400,0.102,0.104,0.00
966,Pursuer,0.232,0.401,0.165,0.169,0.00
967,Pursuer,0.232,0.401,0.088,0.129,0.00
968,Pursuer,0.231,0.402,0.128,0.153,0.00
969,Pursuer,0.231,0.402,0.105,0.157,0.00
970,Pursuer,0.231,0.403,0.152,0.139,0.00
971,Pursuer,0.231,0.404,0.161,0.128,0.00
972,Pursuer,0.230,0.404,0.148,0.134,0.00
973,Draw,0.230,0.404,0.147,0.156,15.60
974,Runner,0.231,0.403,0.165,0.146,4.56
975,Pursuer,0.231,0.404,0.043,0.100,0.00
976,Pursuer,0.231,0.405,0.152,0.151,0.00
977,Pursuer,0.230,0.405,0.143,0.151,0.00
978,Pursuer,0.230,0.406,0.141,0.096,0.00
979,Pursuer,0.230,0.407,0.137,0.138,0.00
980,Pursuer,0.230,0.407,0.175,0.138,0.00
981,Pursuer,0.229,0.408,0.137,0.116,0.00
982,Pursuer,0.229,0.408,0.151,0.152,0.00
983,Pursuer,0.229,0.409,0.151,0.143,0.00
984,Pursuer,0.229,0.410,0.165,0.148,0.00
985,Runner,0.229,0.409,0.157,0.156,0.06
986,Runner,0.230,0.409,0.149,0.134,0.00
987,Pursuer,0.230,0.409,0.146,0.140,0.00
988,Pursuer,0.230,0.410,0.162,0.152,0.00
989,Runner,0.231,0.410,0.140,0.147,4.30
990,Runner,0.231,0.409,0.151,0.151,0.00
991,Pursuer,0.231,0.410,0.000,0.000,0.00
992,Pursuer,0.231,0.410,0.151,0.116,0.00
993,Draw,0.231,0.410,0.147,0.154,12.02
994,Pursuer,0.230,0.410,0.000,0.000,0.00
995,Runner,0.231,0.410,0.074,0.152,0.00
996,Pursuer,0.231,0.411,0.123,0.157,0.00
997,Runner,0.232,0.410,0.139,0.149,3.92
998,Pursuer,0.231,0.411,0.136,0.169,0.00
999,Pursuer,0.231,0.411,0.175,0.171,0.00
1000,Runner,0.232,0.411,0.154,0.179,0.00
1001,Runner,0.233,0.411,0.135,0.166,7.14
1002,Runner,0.234,0.410,0.145,0.140,3.94
1003,Pursuer,0.233,0.411,0.142,0.144,0.00
1004,Runner,0.234,0.410,0.145,0.147,1.46
1005,Pursuer,0.234,0.411,0.271,0.279,0.00
1006,Runner,0.235,0.411,0.163,0.142,5.62
1007,Draw,0.234,0.410,0.151,0.149,5.42
1008,Runner,0.235,0.410,0.124,0.149,0.00
1009,Runner,0.236,0.409,0.146,0.147,7.64
1010,Pursuer,0.236,0.410,0.185,0.152,0.00
1011,Draw,0.235,0.409,0.149,0.154,14.22
1012,Draw,0.235,0.409,0.151,0.146,17.52
1013,Pursuer,0.235,0.410,0.139,0.148,0.00
1014,Runner,0.236,0.409,0.172,0.165,4.92
1015,Runner,0.236,0.409,0.158,0.123,0.00
1016,Pursuer,0.236,0.409,0.166,0.143,0.00
1017,Draw,0.236,0.409,0.148,0.145,14.50
1018,Pursuer,0.236,0.410,0.133,0.136,0.00
1019,Pursuer,0.236,0.410,0.176,0.113,0.00
1020,Pursuer,0.235,0.411,0.150,0.137,0.00
1021,Pursuer,0.235,0.411,0.133,0.124,0.00
1022,Runner,0.236,0.411,0.130,0.136,0.00
1023,Pursuer,0.236,0.412,0.121,0.115,0.00
1024,Draw,0.235,0.411,0.144,0.150,5.42
1025,Runner,0.236,0.411,0.148,0.147,5.88
1026,Pursuer,0.236,0.411,0.145,0.129,0.00
1027,Runner,0.237,0.411,0.177,0.136,0.00
1028,Pursuer,0.236,0.411,0.107,0.131,0.00
1029,Pursuer,0.236,0.412,0.140,0.159,0.00
1030,Pursuer,0.236,0.413,0.156,0.131,0.00
1031,Runner,0.237,0.412,0.149,0.150,0.32
1032,Pursuer,0.236,0.413,0.134,0.160,0.00
1033,Pursuer,0.236,0.413,0.130,0.126,0.00
1034,Pursuer,0.236,0.414,0.164,0.137,0.00
1035,Pursuer,0.236,0.414,0.148,0.148,0.00
1036,Pursuer,0.236,0.415,0.150,0.133,0.00
