Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
25500,0.34,0.59,0.07,0.09664457,0.09986847,1.337613,189.14
25600,0.41,0.52,0.07,0.1150858,0.1129671,1.28241,192.04
25700,0.54,0.43,0.03,0.1108511,0.1093135,0.3291997,141.37
25800,0.31,0.63,0.06,0.09684978,0.09746014,0.8804083,166.9
25900,0.44,0.52,0.04,0.1056915,0.1014925,1.013209,155.46
26000,0.39,0.52,0.09,0.1066866,0.1050129,1.917221,182.53
26100,0.42,0.55,0.03,0.1066644,0.1029305,0.6354045,160.13
26200,0.44,0.55,0.01,0.1048563,0.09959292,0.6354018,120.14
26300,0.37,0.57,0.06,0.09386078,0.0997775,1.14941,172.74
26400,0.4,0.56,0.04,0.09913936,0.09947616,1.05661,147.33
26500,0.47,0.51,0.02,0.09202483,0.09202362,0.5810024,126.09
26600,0.37,0.58,0.05,0.09782748,0.09584008,0.9590078,170.51
26700,0.49,0.43,0.08,0.09957927,0.09788526,1.885417,185.64
26800,0.38,0.58,0.04,0.1027735,0.107438,1.088408,158.13
26900,0.37,0.57,0.06,0.09678095,0.09760982,1.179212,177.92
27000,0.47,0.44,0.09,0.1119994,0.1041303,2.180021,220.88
27100,0.46,0.5,0.04,0.09591308,0.09669848,1.011009,154.37
27200,0.42,0.51,0.07,0.1044371,0.1044067,1.526415,189.3
27300,0.43,0.5,0.07,0.09671335,0.089215,1.806016,182.63
27400,0.44,0.49,0.07,0.09731063,0.0965526,1.428413,178.04
27500,0.45,0.51,0.04,0.09315344,0.08991507,1.099609,159.05
27600,0.43,0.49,0.08,0.1047573,0.0964409,1.636815,196.97
27700,0.46,0.49,0.05,0.1036394,0.1056395,1.164608,159.59
27800,0.42,0.55,0.03,0.1044671,0.09273683,0.7774044,148.12
27900,0.42,0.55,0.03,0.095956,0.09991677,0.9870066,139.17
28000,0.39,0.57,0.04,0.09826881,0.0970239,1.071609,146.95
28100,0.5,0.48,0.02,0.09626283,0.08919199,0.5004019,129.66
28200,0.37,0.55,0.08,0.09227354,0.09666405,1.425212,183
28300,0.43,0.52,0.05,0.09588397,0.09085351,1.032808,160.32
28400,0.49,0.46,0.05,0.09625025,0.1017979,1.333212,194.26
28500,0.44,0.51,0.05,0.1090681,0.0983871,1.012609,159.41
28600,0.37,0.59,0.04,0.09527711,0.08845653,0.9722077,156.04
28700,0.37,0.59,0.04,0.1056873,0.101436,0.9288077,175.96
28800,0.46,0.48,0.06,0.09450594,0.09367935,1.266612,191.5
28900,0.46,0.49,0.05,0.1122249,0.1063258,1.292611,158.49
29000,0.35,0.57,0.08,0.1127346,0.1198275,1.539816,198.19
29100,0.37,0.59,0.04,0.1110595,0.1168853,1.035609,150.75
29200,0.47,0.48,0.05,0.1110318,0.103562,1.211811,161.01
29300,0.42,0.51,0.07,0.09456033,0.08742339,1.349611,205.3
29400,0.43,0.5,0.07,0.1028156,0.09902022,1.532814,192.66
29500,0.48,0.5,0.02,0.1120327,0.1130644,0.6256045,132.56
29600,0.43,0.55,0.02,0.1002271,0.1009004,0.6590051,130.59
29700,0.39,0.57,0.04,0.1069436,0.1269303,0.8802071,147.66
29800,0.42,0.49,0.09,0.1155459,0.09944282,1.716017,196.12
29900,0.38,0.54,0.08,0.09945839,0.09960134,1.602814,216.42
30000,0.36,0.58,0.06,0.09435788,0.1026843,1.382013,162.15
30100,0.46,0.53,0.01,0.1123399,0.111902,0.6522018,111.23
30200,0.55,0.39,0.06,0.09520146,0.09205399,1.552014,172.95
30300,0.42,0.51,0.07,0.1088785,0.0956101,1.554414,175.66
30400,0.38,0.58,0.04,0.1093769,0.119633,0.9668097,148.56
30500,0.52,0.42,0.06,0.1068291,0.1173567,1.363211,180.08
30600,0.35,0.58,0.07,0.103077,0.108089,1.169812,172.69
30700,0.43,0.55,0.02,0.1111543,0.1107233,0.7270047,125.41
30800,0.46,0.52,0.02,0.09880159,0.09532074,0.7410042,130.95
30900,0.38,0.54,0.08,0.1024033,0.1044823,1.271613,186.43
31000,0.51,0.45,0.04,0.09476113,0.09327418,1.107007,175.97
31100,0.43,0.56,0.01,0.105739,0.108795,0.547402,136.8
31200,0.48,0.45,0.07,0.09674041,0.08729503,1.577416,171.9
31300,0.39,0.6,0.01,0.0940109,0.08953758,0.4446016,133.61
31400,0.41,0.52,0.07,0.1018423,0.1122939,1.293211,192.85
31500,0.44,0.53,0.03,0.09303104,0.09482285,0.9206068,141.94
31600,0.38,0.55,0.07,0.09535079,0.09900977,1.528616,166.6
31700,0.42,0.52,0.06,0.09214268,0.1044947,1.462213,196.06
31800,0.47,0.48,0.05,0.1076003,0.1003026,1.293411,146.33
31900,0.39,0.55,0.06,0.09685371,0.09801899,1.264011,177.39
32000,0.45,0.51,0.04,0.1021922,0.09271155,1.052808,160.12
32100,0.43,0.47,0.1,0.09524165,0.09607721,2.00422,225.5
32200,0.49,0.48,0.03,0.09021176,0.09067421,0.6948041,144.83
32300,0.42,0.53,0.05,0.0989345,0.09556509,1.24581,180.4
32400,0.45,0.53,0.02,0.1002945,0.09911077,0.6948048,138.53
32500,0.42,0.53,0.05,0.1102508,0.107801,1.13361,155.5
32600,0.43,0.48,0.09,0.09465176,0.09533578,1.748618,210.99
32700,0.43,0.49,0.08,0.09034994,0.09357473,1.457813,192.69
32800,0.43,0.55,0.02,0.09863946,0.09875375,0.7826046,126.91
32900,0.47,0.45,0.08,0.09588911,0.09096824,1.686815,194.59
33000,0.36,0.53,0.11,0.09935484,0.08943696,2.115224,217.37
33100,0.42,0.51,0.07,0.09714168,0.09034351,1.473614,169.6
33200,0.38,0.55,0.07,0.09764805,0.09917259,1.516014,175.57
33300,0.45,0.48,0.07,0.09549212,0.09027392,1.443814,175.34
33400,0.38,0.59,0.03,0.1051073,0.1030039,0.960407,150.16
33500,0.49,0.46,0.05,0.090146,0.08444063,1.274011,147.42
33600,0.49,0.46,0.05,0.09460098,0.09071187,1.467211,179.33
33700,0.41,0.5,0.09,0.09049577,0.09453598,1.757019,194.16
33800,0.43,0.53,0.04,0.1008923,0.09721464,0.8108059,142.45
33900,0.45,0.51,0.04,0.09264874,0.09852979,1.123808,156.39
34000,0.36,0.59,0.05,0.09460776,0.1070536,1.231212,158.27
34100,0.48,0.51,0.01,0.09167726,0.105954,0.6492019,139.94
34200,0.46,0.5,0.04,0.1087313,0.1023253,1.115208,168.69
34300,0.47,0.47,0.06,0.1024469,0.1119764,1.419412,164.98
34400,0.52,0.43,0.05,0.1092148,0.1240458,1.347811,158.86
34500,0.37,0.6,0.03,0.09979455,0.102102,0.8638066,151.83
34600,0.54,0.4,0.06,0.09180784,0.08980291,1.391611,186.23
34700,0.39,0.58,0.03,0.09292816,0.0891887,0.8366044,160.47
34800,0.31,0.62,0.07,0.08820475,0.09541085,1.317413,194.06
34900,0.35,0.59,0.06,0.09282415,0.09070426,1.345412,180.32
35000,0.45,0.49,0.06,0.09498855,0.09036756,1.453814,170.22
35100,0.36,0.58,0.06,0.09971819,0.09604245,1.401814,187.64
35200,0.38,0.56,0.06,0.09234101,0.09314401,1.097609,176.46
35300,0.41,0.49,0.1,0.1093722,0.1092231,1.991021,197.72
35400,0.49,0.47,0.04,0.1081081,0.1061985,1.124408,156.45
35500,0.43,0.54,0.03,0.1029742,0.1064497,0.7188044,133.19
35600,0.51,0.44,0.05,0.103987,0.104275,1.309011,145.67
35700,0.46,0.53,0.01,0.08990994,0.08946779,0.5328019,130.36
35800,0.41,0.55,0.04,0.09722348,0.08938708,0.8964075,162.16
35900,0.37,0.61,0.02,0.1057083,0.09366649,0.7724048,156.68
36000,0.39,0.53,0.08,0.0956282,0.09555545,1.963219,184.67
36100,0.53,0.42,0.05,0.09840116,0.0923733,1.000007,144.56
36200,0.47,0.51,0.02,0.09512646,0.09230759,0.8112041,146.06
36300,0.39,0.56,0.05,0.09030496,0.08558269,1.253012,162.56
36400,0.47,0.47,0.06,0.09856275,0.09124792,1.005009,166.17
36500,0.39,0.57,0.04,0.1022522,0.09794514,0.9714094,153.89
36600,0.47,0.5,0.03,0.1084703,0.1065669,0.8568066,123.84
36700,0.45,0.52,0.03,0.09269176,0.09138607,0.6632046,144.77
36800,0.5,0.46,0.04,0.1016765,0.09661517,1.107208,154.56
36900,0.41,0.54,0.05,0.1006837,0.09564261,1.259811,157.49
37000,0.53,0.42,0.05,0.09706119,0.1064391,1.193009,173.37
37100,0.48,0.45,0.07,0.09464359,0.09021726,1.573416,165.22
37200,0.42,0.54,0.04,0.09126502,0.09121437,1.050009,145.53
37300,0.44,0.54,0.02,0.1070702,0.112666,0.8094043,115.42
37400,0.4,0.58,0.02,0.1030291,0.1076958,0.6034039,126.3
37500,0.45,0.55,0,0.09620858,0.09967048,0.3833997,110.78
37600,0.36,0.6,0.04,0.0888198,0.09225964,1.074609,160.91
37700,0.49,0.45,0.06,0.08761863,0.0823549,1.655414,175.84
37800,0.45,0.52,0.03,0.09783574,0.1033578,0.8952063,141.58
37900,0.41,0.54,0.05,0.09243886,0.09255103,1.283409,160.81
38000,0.41,0.53,0.06,0.0981622,0.1024455,0.8690074,162.15
38100,0.46,0.49,0.05,0.09828513,0.09967311,1.317212,138.56
