Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
24600,0.53,0.46,0.01,0.1050626,0.1114695,0.5912016,143.27
24700,0.52,0.47,0.01,0.1153847,0.1127543,0.650402,153.2
24800,0.48,0.49,0.03,0.1164777,0.1152011,0.9826058,151.67
24900,0.45,0.52,0.03,0.09862757,0.09875908,0.9902068,156.35
25000,0.47,0.5,0.03,0.1053947,0.102714,0.8636058,141.94
25100,0.41,0.57,0.02,0.09479924,0.09655434,0.6126043,139.42
25200,0.34,0.62,0.04,0.104811,0.09917791,0.9994089,183.95
25300,0.5,0.49,0.01,0.1003087,0.09606996,0.6294019,123.38
25400,0.45,0.53,0.02,0.1011121,0.1019928,0.7612037,151.29
25500,0.51,0.48,0.01,0.110995,0.1050082,0.4822012,130.91
25600,0.5,0.48,0.02,0.1033433,0.1012699,0.9500046,175.65
25700,0.52,0.41,0.07,0.09892648,0.1102419,1.645815,204.31
25800,0.42,0.57,0.01,0.1026305,0.1046832,0.4078018,156.06
25900,0.51,0.46,0.03,0.1123287,0.1112485,0.9246066,164.49
26000,0.49,0.49,0.02,0.1079432,0.1182214,0.4712018,153.38
26100,0.43,0.53,0.04,0.09764443,0.0963162,1.051208,175.07
26200,0.38,0.61,0.01,0.1061819,0.1029474,0.6490024,168.32
26300,0.44,0.54,0.02,0.1089567,0.1123608,0.8682046,150.44
26400,0.47,0.52,0.01,0.1047831,0.1163434,0.6608021,153.9
26500,0.47,0.51,0.02,0.1037169,0.108846,0.6884027,136.85
26600,0.42,0.56,0.02,0.09940891,0.09778013,0.8758042,185.75
26700,0.44,0.51,0.05,0.1046229,0.1027906,1.414412,183.3
26800,0.48,0.49,0.03,0.09919994,0.09499186,1.040606,156.53
26900,0.54,0.44,0.02,0.102822,0.1030322,0.7316044,141.77
27000,0.46,0.5,0.04,0.1079465,0.1030227,0.9986066,155.87
27100,0.52,0.47,0.01,0.0994743,0.1061144,0.4081997,126.83
27200,0.43,0.53,0.04,0.09156002,0.09449931,0.6710045,155.56
27300,0.39,0.57,0.04,0.09991425,0.09399577,0.7324042,169.47
27400,0.56,0.44,0,0.0927838,0.09616177,0.4233997,128.82
27500,0.45,0.55,0,0.1028477,0.09790699,0.4305996,157.8
27600,0.41,0.56,0.03,0.1019878,0.09731276,1.034606,171.08
27700,0.44,0.54,0.02,0.1019376,0.1006762,0.7294041,161.99
27800,0.44,0.53,0.03,0.1007056,0.09493052,0.6164045,177.43
27900,0.44,0.52,0.04,0.101049,0.09855927,1.178209,158.3
28000,0.39,0.57,0.04,0.1037726,0.1039901,0.8294066,182.82
28100,0.45,0.51,0.04,0.1088467,0.09874459,0.7728041,165.54
28200,0.43,0.53,0.04,0.1021485,0.09991131,0.8642057,158.66
28300,0.46,0.49,0.05,0.09805076,0.09588861,1.122809,173.86
28400,0.43,0.55,0.02,0.1064125,0.1160749,0.7132045,139.66
