Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
25800,0.52,0.44,0.04,0.09834446,0.1130975,1.064006,151.25
25900,0.42,0.55,0.03,0.1031745,0.09991472,0.8264062,149.72
26000,0.47,0.5,0.03,0.1048193,0.1101015,0.8448042,154.15
26100,0.41,0.54,0.05,0.09891436,0.1011885,0.9216064,164.39
26200,0.38,0.57,0.05,0.1102821,0.1036195,0.9512087,166.99
26300,0.46,0.5,0.04,0.100106,0.09831003,0.9820075,157.81
26400,0.44,0.51,0.05,0.09883802,0.1012447,0.820606,175
26500,0.43,0.52,0.05,0.1162902,0.1324089,1.138408,156.19
26600,0.51,0.44,0.05,0.1001183,0.09359659,1.43501,190.01
26700,0.53,0.42,0.05,0.1014201,0.09673344,1.310811,153.22
26800,0.41,0.58,0.01,0.1042945,0.101381,0.6392012,139.77
26900,0.45,0.5,0.05,0.1031542,0.1040311,0.9530065,166.33
27000,0.49,0.47,0.04,0.1080571,0.1064837,0.9496061,170.48
27100,0.41,0.59,0,0.101393,0.0985807,0.3297998,132.3
27200,0.45,0.51,0.04,0.1031944,0.1057947,0.5014021,142.41
27300,0.49,0.47,0.04,0.1109068,0.1038381,1.093008,157.02
27400,0.46,0.52,0.02,0.1071967,0.1074536,0.7814036,154.97
27500,0.45,0.51,0.04,0.1043703,0.1026861,0.8754058,156
27600,0.46,0.53,0.01,0.1030623,0.1040229,0.5698008,148.18
27700,0.4,0.53,0.07,0.1037044,0.1023649,0.6406047,188.85
27800,0.43,0.55,0.02,0.1043331,0.09630691,0.6698039,119.83
27900,0.38,0.56,0.06,0.09664034,0.1021008,1.055209,197.37
28000,0.42,0.56,0.02,0.09659872,0.0923809,0.6646045,146.39
28100,0.45,0.52,0.03,0.09711532,0.09670853,0.4096016,140.55
28200,0.44,0.53,0.03,0.1076599,0.1017774,0.7252044,141.96
28300,0.46,0.5,0.04,0.09804036,0.08815604,0.810406,163.3
28400,0.51,0.44,0.05,0.1041463,0.1005472,1.229209,161.36
28500,0.49,0.46,0.05,0.1012388,0.1057899,1.318411,159.91
28600,0.47,0.48,0.05,0.09778078,0.10561,1.179409,175.82
28700,0.42,0.55,0.03,0.1022251,0.0982092,0.6186028,154.01
28800,0.44,0.49,0.07,0.1018724,0.09608234,1.491615,188.92
28900,0.42,0.56,0.02,0.09778173,0.09162851,0.7946041,161.17
29000,0.47,0.5,0.03,0.10219,0.09744259,0.6678039,160.05
29100,0.4,0.56,0.04,0.09929074,0.09604859,1.227209,189.9
29200,0.39,0.55,0.06,0.1000837,0.1065644,1.581214,181.39
29300,0.47,0.53,0,0.1007621,0.09440518,0.3637997,116.84
29400,0.46,0.5,0.04,0.1044419,0.1051934,0.9582064,150.54
29500,0.49,0.5,0.01,0.1036863,0.0964053,0.5612018,134.52
29600,0.44,0.54,0.02,0.09864753,0.1055053,0.5860032,146.04
29700,0.5,0.45,0.05,0.1085303,0.1118799,0.8754053,154.58
29800,0.41,0.56,0.03,0.102284,0.1076439,0.9390066,162.51
29900,0.45,0.5,0.05,0.11074,0.10979,1.36661,167.61
30000,0.39,0.56,0.05,0.09531222,0.09419345,0.8598073,153.32
30100,0.51,0.47,0.02,0.1070999,0.1115586,0.9320044,162.86
30200,0.49,0.48,0.03,0.09236452,0.08794384,0.7752044,164.75
30300,0.52,0.46,0.02,0.09737334,0.1081866,0.7670037,145.84
30400,0.41,0.55,0.04,0.1016407,0.1039039,1.210809,169.7
30500,0.42,0.56,0.02,0.100756,0.09822928,0.5942039,132.13
30600,0.48,0.47,0.05,0.1000182,0.09584823,1.296609,173.71
30700,0.32,0.63,0.05,0.1006018,0.1000311,1.011209,161.97
