Episode,RunnerAcc,PursuerAcc,DrawsPercentage,RunnerJitter,PursuerJitter,NearMissTime,EpisodeStepsAvg
23300,0.44,0.53,0.03,0.1086373,0.1210136,0.9520075,163.09
23400,0.39,0.58,0.03,0.1068051,0.1075905,1.087207,183.52
23500,0.44,0.51,0.05,0.109915,0.1106585,0.8680074,187.32
23600,0.38,0.58,0.04,0.1119179,0.1178573,0.8700064,164.77
23700,0.49,0.47,0.04,0.1124293,0.1081047,0.9118062,175.61
23800,0.45,0.52,0.03,0.1081338,0.1105262,1.002407,157.04
23900,0.47,0.5,0.03,0.1060898,0.1037067,0.8958052,153.97
24000,0.51,0.44,0.05,0.1005555,0.1051089,1.186809,166.87
24100,0.52,0.46,0.02,0.1092829,0.1057765,0.7980045,158.25
24200,0.47,0.47,0.06,0.09737721,0.09471873,1.139409,184.1
24300,0.42,0.53,0.05,0.1092696,0.1101788,0.9936097,176.33
24400,0.45,0.5,0.05,0.1035134,0.1062042,0.8468059,180.54
24500,0.38,0.55,0.07,0.1092709,0.1142915,1.498615,185.78
24600,0.45,0.51,0.04,0.1124336,0.1221708,0.8950057,165.16
24700,0.45,0.51,0.04,0.1062772,0.1074416,0.9364071,151.91
24800,0.42,0.54,0.04,0.113168,0.112,1.033007,156.18
24900,0.41,0.52,0.07,0.1011984,0.1029413,1.631214,189.43
25000,0.38,0.57,0.05,0.1074478,0.1128664,1.245411,178.7
25100,0.38,0.59,0.03,0.1098483,0.1299265,0.8090066,150.96
25200,0.49,0.49,0.02,0.1065117,0.1063767,0.6156036,146.41
25300,0.41,0.54,0.05,0.09943198,0.1143218,1.29381,171.44
25400,0.36,0.6,0.04,0.1093344,0.1097731,0.9552066,184.28
25500,0.48,0.5,0.02,0.115724,0.1319187,0.6962039,135.68
25600,0.45,0.51,0.04,0.1016419,0.104282,0.9080062,180.64
25700,0.5,0.44,0.06,0.1025629,0.1054395,1.571814,200.86
25800,0.35,0.63,0.02,0.106845,0.1086894,0.5438047,154.11
25900,0.54,0.42,0.04,0.1018426,0.1023796,1.102008,173.1
26000,0.35,0.59,0.06,0.1049014,0.1068643,1.157812,194.25
26100,0.38,0.6,0.02,0.1023185,0.1087898,0.8082038,167.63
26200,0.46,0.52,0.02,0.1128721,0.108316,0.8116039,157.97
26300,0.52,0.46,0.02,0.1060288,0.100123,0.4944022,138.05
26400,0.42,0.55,0.03,0.1182593,0.1097087,0.573404,168.74
26500,0.48,0.5,0.02,0.1074426,0.1056467,0.7156041,135.22
26600,0.47,0.51,0.02,0.1027602,0.109447,0.745804,172.27
26700,0.4,0.57,0.03,0.1073837,0.1052447,0.8852065,173.53
26800,0.45,0.52,0.03,0.1027606,0.1114699,0.8528042,172.9
26900,0.49,0.48,0.03,0.1091465,0.1061006,1.133407,169.35
